3D Point and Length Measurements

Generated: Tuesday, February 12, 2019 13:05:57

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	Incoming	MAD
TeOL2S_L461.avi	  57952	  16.0978	1	   2.1544	151.346	12.399	2.983	3312.052	26.747	58.637	0.587	1404.861	-498.213	-2957.674	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  57952	  16.0978	1	   2.1544	123.974	14.459	0.570	3873.651	4.792	39.733	5.866	-42.610	-320.799	-3860.109	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  57952	  16.0978	1	   2.1544	214.085	12.891	4.715	4813.924	18.719	12.743	7.224	-1544.684	-28.903	-4559.274	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  57952	  16.0978	1	   2.1544	132.254	18.860	2.791	3898.111	6.713	55.727	2.139	-326.410	-317.972	-3871.384	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  57970	  16.1028	1	   2.1594	133.210	6.523	1.807	3915.196	8.891	16.494	33.003	-604.830	-17.538	-3868.156	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  57970	  16.1028	1	   2.1594	128.879	14.544	5.786	3687.255	7.594	49.431	21.544	-485.304	-44.174	-3654.911	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  57974	  16.1039	1	   2.1606	88.682	6.899	3.578	3276.777	24.645	15.537	4.687	1264.923	-516.781	-2978.283	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  57982	  16.1061	1	   2.1628	151.695	21.644	5.654	4957.494	28.665	37.069	13.987	-2374.397	131.928	-4349.894	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  57999	  16.1108	1	   2.1675	201.580	17.997	3.550	5389.599	20.601	15.867	5.303	-1891.524	-135.278	-5044.959	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  58022	  16.1172	1	   2.1739	145.236	6.580	2.537	3435.767	21.229	7.771	7.256	-1226.014	-211.267	-3202.616	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  58034	  16.1206	1	   2.1772	121.897	12.295	2.460	3587.866	7.681	39.689	7.039	-73.523	-473.888	-3555.673	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  58062	  16.1283	1	   2.1850	236.868	14.321	10.128	4778.222	21.115	16.632	11.309	-1709.975	-197.222	-4457.409	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  58062	  16.1283	1	   2.1850	179.120	11.606	5.212	4163.774	25.808	16.323	16.341	-1807.080	-143.022	-3748.469	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  58089	  16.1358	1	   2.1925	208.568	9.843	2.113	3956.742	10.952	23.225	15.280	-743.018	-114.197	-3884.673	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  58089	  16.1358	1	   2.1925	168.017	8.182	3.223	3846.889	11.710	19.356	17.915	-763.706	-162.396	-3766.821	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  58128	  16.1467	1	   2.2033	178.255	6.363	0.842	3218.194	6.090	22.982	0.590	-79.523	-332.044	-3200.030	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  58144	  16.1511	1	   2.2078	269.308	19.821	7.090	3755.111	11.975	72.441	4.121	-769.263	-123.441	-3673.398	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  58262	  16.1839	1	   2.2406	215.335	22.525	2.658	4181.258	13.672	65.755	15.413	-978.723	-137.423	-4062.775	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  58304	  16.1956	1	   2.2522	92.267	12.918	2.317	3755.399	20.977	38.248	13.567	-1294.131	-364.118	-3506.517	TeOL2S	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S_L461.avi	  61793	  17.1647	2	   0.0086	150.850	7.979	0.603	3023.902	10.244	34.180	3.346	-490.181	-221.201	-2975.698	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  61801	  17.1669	2	   0.0108	139.718	4.970	11.108	3108.713	23.781	0.988	29.101	-1206.461	-340.430	-2844.759	TeOL2S	Brooke											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			0.865
TeOL2S_L461.avi	  61997	  17.2214	2	   0.0653	101.423	8.646	1.108	3843.720	18.481	16.555	1.783	1130.120	-455.325	-3645.503	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	  61997	  17.2214	2	   0.0653	103.853	3.503	1.094	2262.066	2.045	24.576	0.070	-26.953	-76.069	-2260.626	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  61997	  17.2214	2	   0.0653	118.184	4.785	0.935	2100.026	23.119	48.835	7.934	-820.441	82.370	-1931.373	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  62079	  17.2442	2	   0.0881	34.621	4.191	1.498	2948.770	8.920	16.784	8.517	238.219	390.269	-2913.106	TeOL2S	Brooke											Labridae		sp9		1	AD	Passing			
TeOL2S_L461.avi	  62098	  17.2494	2	   0.0933	145.963	12.716	2.716	3360.906	25.771	55.916	3.763	-1454.085	144.179	-3026.639	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	  62113	  17.2536	2	   0.0975	218.351	7.562	8.063	2606.211	19.006	50.869	13.915	-848.764	2.971	-2464.128	TeOL2S	Brooke											Labridae	Cheilinus	trilobatus	37384044	1	AD	Passing			
TeOL2S_L461.avi	  62113	  17.2536	2	   0.0975	99.489	9.015	1.327	3310.968	27.988	36.418	24.959	1518.875	-327.598	-2923.732	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	  62129	  17.2581	2	   0.1019	101.844	4.358	1.603	1889.266	22.450	59.614	2.227	-721.448	-4.979	-1746.085	TeOL2S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			0.325
TeOL2S_L461.avi	  62275	  17.2986	2	   0.1425	54.334	2.658	0.256	1627.945	11.665	44.372	26.835	327.789	29.832	-1594.324	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  62311	  17.3086	2	   0.1525	48.203	1.935	1.510	1524.235	21.016	26.848	4.910	543.744	56.233	-1422.840	TeOL2S	Brooke											Labridae		sp9		1	AD	Passing			
TeOL2S_L461.avi	  62366	  17.3239	2	   0.1678	53.828	1.897	1.317	1250.114	17.242	55.060	13.034	16.674	-370.160	-1193.939	TeOL2S	Brooke											Labridae	Halichoeres	hortulanus	37384112	1	J	Passing			
TeOL2S_L461.avi	  62660	  17.4056	2	   0.2494	288.119	42.948	0.843	6333.970	11.587	46.535	7.361	1224.808	344.024	-6204.891	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  62814	  17.4483	2	   0.2922	118.038	12.898	3.669	4508.642	3.332	24.621	8.773	215.214	-149.457	-4501.022	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  62981	  17.4947	2	   0.3386		17.004	10.258	6389.565	5.173			325.336	510.183	-6360.850	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63154	  17.5428	2	   0.3867	128.562	18.952	3.142	5209.521	4.851	27.779	10.958	-364.561	247.408	-5190.857	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63173	  17.5481	2	   0.3919	99.073	7.923	0.646	3587.610	21.964	13.581	8.589	-1331.200	168.748	-3327.218	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  63387	  17.6075	2	   0.4514	130.371	8.605	0.710	3029.158	26.014	38.128	1.016	-1315.851	183.436	-2722.258	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63387	  17.6075	2	   0.4514		9.211	0.067	4382.650	28.053			-2053.431	199.183	-3866.699	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63387	  17.6075	2	   0.4514		9.290	0.222	4394.250	27.145			-1997.106	197.227	-3909.233	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63461	  17.6281	2	   0.4719	68.364	10.096	0.811	3624.458	29.058	25.917	17.470	-1751.528	176.149	-3168.251	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63461	  17.6281	2	   0.4719		6.357	0.209	3626.343	29.022			-1755.826	128.130	-3170.335	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63475	  17.6319	2	   0.4758	92.332	6.266	4.570	3218.927	20.609	16.007	6.124	1051.557	421.855	-3012.931	TeOL2S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			
TeOL2S_L461.avi	  63495	  17.6375	2	   0.4814	145.117	3.176	1.574	2277.890	13.272	18.590	6.953	-513.038	101.215	-2217.054	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63497	  17.6381	2	   0.4819	107.509	3.847	2.017	2245.437	20.403	33.797	33.592	782.532	20.839	-2104.566	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63497	  17.6381	2	   0.4819	103.527	5.076	3.814	2367.421	26.670	66.041	41.915	1044.112	197.505	-2115.539	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63497	  17.6381	2	   0.4819	145.268	3.560	2.792	2349.275	24.946	8.928	7.790	988.812	63.328	-2130.101	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63498	  17.6383	2	   0.4822	82.230	6.380	1.352	3112.404	26.125	10.401	6.593	-1365.421	117.514	-2794.436	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63576	  17.6600	2	   0.5039	100.696	6.150	0.513	2797.333	27.418	24.947	11.253	-1288.083	-7.844	-2483.113	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63576	  17.6600	2	   0.5039	67.327	5.442	2.531	2678.261	25.078	24.297	14.910	-1132.325	-80.559	-2425.784	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63642	  17.6783	2	   0.5222	77.617	4.324	4.687	2325.679	17.129	32.278	23.522	-641.529	-240.083	-2222.517	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63642	  17.6783	2	   0.5222	105.367	4.131	1.399	1905.845	14.469	49.284	8.769	371.225	-298.218	-1845.401	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63642	  17.6783	2	   0.5222	102.710	3.145	1.192	1956.895	8.619	30.336	2.725	190.475	-223.012	-1934.793	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  63642	  17.6783	2	   0.5222	77.099	4.220	1.609	1901.187	8.960	51.544	14.797	43.506	-292.889	-1877.987	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63642	  17.6783	2	   0.5222	160.478	3.615	0.870	1810.401	5.718	44.345	3.591	-16.144	-179.637	-1801.394	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63646	  17.6794	2	   0.5233	164.074	16.691	3.998	4877.303	29.671	19.163	16.647	2339.155	597.898	-4237.800	TeOL2S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeOL2S_L461.avi	  63651	  17.6808	2	   0.5247	74.547	5.086	0.781	2093.036	13.735	67.659	33.438	-395.228	-301.244	-2033.186	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63651	  17.6808	2	   0.5247	78.897	5.517	1.847	2107.725	13.064	86.289	33.865	-356.016	-316.619	-2053.171	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63657	  17.6825	2	   0.5264	101.645	3.374	3.330	1978.402	9.754	35.602	21.357	27.565	-334.041	-1949.803	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63658	  17.6828	2	   0.5267	71.808	8.429	0.926	3116.768	18.607	32.905	3.222	-983.465	-147.621	-2953.853	TeOL2S	Brooke											Labridae		sp9		1	AD	Passing			
TeOL2S_L461.avi	  63671	  17.6864	2	   0.5303	86.642	6.364	1.234	2250.563	13.832	63.778	20.037	-484.888	-233.245	-2185.295	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63691	  17.6919	2	   0.5358	91.647	3.723	2.146	1976.225	12.836	40.324	18.565	-238.763	-368.432	-1926.841	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63691	  17.6919	2	   0.5358	104.989	4.138	2.298	1901.944	11.372	50.545	14.354	-137.430	-348.925	-1864.606	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63703	  17.6953	2	   0.5392	109.960	3.755	2.788	2027.692	16.234	36.742	16.390	530.275	-200.397	-1946.840	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63720	  17.7000	2	   0.5439	128.370	5.349	2.412	2085.204	13.893	54.820	0.826	-432.751	-251.837	-2024.199	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63725	  17.7014	2	   0.5453	87.523	3.720	2.035	2152.087	22.114	31.467	21.220	742.803	-323.431	-1993.769	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  63725	  17.7014	2	   0.5453	120.468	4.627	1.240	2053.413	21.084	53.438	19.616	675.263	-299.424	-1915.952	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  63739	  17.7053	2	   0.5492		24.978	8.329	7239.801	20.242			2402.480	745.832	-6788.706	TeOL2S	Brooke											Labridae	Epibulus	insidiator	37384104	1	J	Passing			
TeOL2S_L461.avi	  64091	  17.8031	2	   0.6469	82.405	4.080	2.634	1956.643	26.578	56.867	19.480	-723.230	-493.267	-1749.880	TeOL2S	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeOL2S_L461.avi	  64677	  17.9658	2	   0.8097	118.865	2.639	0.154	1777.063	8.775	30.886	4.168	0.488	-271.090	-1756.264	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  64754	  17.9872	2	   0.8311	194.171	15.275	1.357	3652.069	27.532	70.920	18.713	-1678.244	182.835	-3238.468	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  64851	  18.0142	2	   0.8581		6.651	1.178	3676.060	30.513			-1786.226	-524.121	-3169.875	TeOL2S	Brooke											Labridae	Cheilinus	trilobatus	37384044	1	AD	Passing			
TeOL2S_L461.avi	  64918	  18.0328	2	   0.8767	125.250	5.016	4.635	3101.830	11.164	15.939	3.022	-593.532	-91.653	-3043.135	TeOL2S	Brooke											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			0.677
TeOL2S_L461.avi	  64977	  18.0492	2	   0.8931	58.370	5.242	0.696	2597.058	11.262	30.797	18.891	-460.229	-213.194	-2547.047	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			0.877
TeOL2S_L461.avi	  65029	  18.0636	2	   0.9075	95.232	2.505	1.240	2360.135	1.363	17.437	36.028	49.365	26.709	-2359.467	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			0.621
TeOL2S_L461.avi	  65072	  18.0756	2	   0.9194	81.136	10.919	1.746	3285.500	11.329	57.634	37.068	-584.140	274.522	-3221.479	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  65133	  18.0925	2	   0.9364	71.191	2.858	1.980	1941.914	5.076	27.144	3.752	112.383	-129.972	-1934.298	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  65133	  18.0925	2	   0.9364	81.866	4.452	1.097	2178.230	5.409	36.401	1.485	182.017	-94.995	-2168.532	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  65141	  18.0947	2	   0.9386	53.918	1.638	2.279	1987.252	11.064	5.225	5.414	347.947	-156.152	-1950.313	TeOL2S	Brooke											Labridae		sp9		1	AD	Passing			
TeOL2S_L461.avi	  65222	  18.1172	2	   0.9611		2.393	0.128	2130.742	19.238			-674.016	-185.510	-2012.796	TeOL2S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S_L461.avi	  65247	  18.1242	2	   0.9681	122.872	4.176	1.059	2340.408	15.626	26.546	1.179	-598.541	-197.884	-2253.907	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  65259	  18.1275	2	   0.9714	89.560	5.925	9.070	2533.852	18.052	36.244	3.450	-741.459	-258.361	-2409.127	TeOL2S	Brooke											Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TeOL2S_L461.avi	  65305	  18.1403	2	   0.9842	61.003	5.913	1.232	2882.961	26.110	17.075	2.845	-1256.448	-176.510	-2588.754	TeOL2S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			
TeOL2S_L461.avi	  65357	  18.1547	2	   0.9986	118.994	2.775	0.391	2235.632	2.076	18.670	7.097	-56.179	-58.337	-2234.165	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	  65421	  18.1725	2	   1.0164	46.735	4.532	0.952	1961.270	24.571	78.096	26.412	-815.090	-26.980	-1783.670	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  65679	  18.2442	2	   1.0881		2.630	1.357	2265.270	14.502			230.115	-506.501	-2195.895	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	  65987	  18.3297	2	   1.1736	47.245	3.834	1.918	2644.080	25.379	5.380	25.060	1038.906	-452.700	-2388.911	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  66021	  18.3392	2	   1.1831	54.631	7.414	1.704	2950.201	28.131	32.738	11.508	1371.823	-230.020	-2601.707	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  66284	  18.4122	2	   1.2561	40.628	1.402	2.230	1770.918	18.002	3.383	4.436	365.676	-407.227	-1684.220	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	  66457	  18.4603	2	   1.3042		7.381	0.192	3866.879	30.078			1838.283	631.834	-3342.792	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	  66551	  18.4864	2	   1.3303	228.061	15.483	5.090	4850.954	7.287	25.036	6.655	-599.208	-139.758	-4811.774	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  66962	  18.6006	2	   1.4444	156.210	9.580	1.956	3255.709	28.924	36.820	6.213	1574.382	-26.850	-2849.604	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	  67023	  18.6175	2	   1.4614	50.904	3.632	1.478	3726.404	7.620	5.187	15.213	-413.496	270.499	-3693.500	TeOL2S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL2S_L461.avi	  67169	  18.6581	2	   1.5019	76.449	6.269	1.632	2546.538	11.539	38.811	6.148	483.593	-160.011	-2495.073	TeOL2S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S_L461.avi	  67363	  18.7119	2	   1.5558	91.907	10.406	1.302	3342.742	24.800	39.990	14.785	-1388.725	193.327	-3034.468	TeOL2S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			
TeOL2S_L461.avi	  67426	  18.7294	2	   1.5733		3.364	1.260	2621.503	10.753			378.137	-296.165	-2577.125	TeOL2S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S_L461.avi	  67787	  18.8297	2	   1.6736	233.130	17.761	7.398	5374.498	15.607	20.075	9.409	-1443.417	-84.759	-5176.349	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  67787	  18.8297	2	   1.6736	140.328	21.632	3.604	5112.324	12.554	32.785	9.747	-1110.292	-44.501	-4990.103	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  67967	  18.8797	2	   1.7236	77.348	10.370	0.187	3256.974	13.208	39.727	1.725	736.761	-104.685	-3170.821	TeOL2S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			
TeOL2S_L461.avi	  68056	  18.9044	2	   1.7483	112.746	15.379	3.930	5561.643	9.210	17.707	7.488	790.285	409.618	-5489.949	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68056	  18.9044	2	   1.7483	225.265	35.424	1.709	5610.593	8.267	49.050	2.948	704.128	393.633	-5552.298	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68056	  18.9044	2	   1.7483		3.805	0.361	2806.722	10.707			-512.455	111.593	-2757.286	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68245	  18.9569	2	   1.8008	117.643	10.247	4.476	3463.487	28.093	36.233	19.002	1607.702	-274.373	-3055.447	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  68253	  18.9592	2	   1.8031	164.441	15.573	1.291	3553.697	23.723	68.598	11.312	1425.957	-103.375	-3253.417	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68285	  18.9681	2	   1.8119	164.667	10.106	4.504	3113.806	4.091	42.972	4.137	-216.584	-49.434	-3105.871	TeOL2S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S_L461.avi	  68294	  18.9706	2	   1.8144	49.300	0.809	0.346	1171.872	19.197	2.082	2.160	-235.664	-304.857	-1106.710	TeOL2S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S_L461.avi	  68454	  19.0150	2	   1.8589	121.368	16.930	3.393	4302.899	21.054	37.532	11.400	-1523.575	-261.097	-4015.655	TeOL2S	Brooke											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TeOL2S_L461.avi	  68454	  19.0150	2	   1.8589	160.239	12.440	1.658	3141.590	26.400	76.921	2.731	-1383.296	-194.082	-2813.967	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68645	  19.0681	2	   1.9119	145.961	5.826	5.806	3185.916	17.623	15.795	8.168	-905.976	-330.940	-3036.404	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  68705	  19.0847	2	   1.9286	150.678	6.608	3.216	2958.906	16.763	32.636	29.208	-782.773	-339.919	-2833.169	TeOL2S	Brooke											Labridae	Coris	aygula	37384090	1	AD	Passing			
TeOL2S_L461.avi	  68766	  19.1017	2	   1.9456	186.963	12.013	5.567	3914.309	12.238	30.657	0.837	639.202	-528.981	-3825.365	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  68789	  19.1081	2	   1.9519	101.230	11.118	4.505	3478.006	27.179	44.534	22.278	1526.767	-439.016	-3093.990	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  68814	  19.1150	2	   1.9589	111.542	6.255	3.976	3365.051	20.210	12.374	18.112	1132.449	-262.687	-3157.867	TeOL2S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S_L461.avi	  68818	  19.1161	2	   1.9600	217.095	15.433	2.773	3411.581	23.749	86.548	5.058	1331.139	-340.253	-3122.689	TeOL2S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S_L461.avi	  68824	  19.1178	2	   1.9617	69.610	7.540	6.803	3481.884	28.604	16.248	30.822	1636.536	-316.920	-3056.931	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S_L461.avi	  68861	  19.1281	2	   1.9719	106.594	6.001	3.999	3285.220	21.817	6.014	0.378	1193.518	-257.191	-3049.925	TeOL2S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
