3D Point and Length Measurements

Generated: Monday, August 27, 2018 09:59:42

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	Incoming	MAD
NIL2_L461.avi	  94056	  26.1528	6	   2.1349	194.379	15.303	10.071	4678.394	28.894	18.010	17.807	2253.482	-179.100	-4095.987	NIL2	Brooke											Scaridae	Scarus	oviceps	37386022	1	AD	Passing			
NIL2_L461.avi	  94120	  26.1706	6	   2.1527	164.301	1.904	2.420	1962.529	12.483	17.025	39.694	-59.267	-420.027	-1916.138	NIL2	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NIL2_L461.avi	  94166	  26.1834	6	   2.1655	142.497	1.150	4.101	1760.948	16.455	1.789	12.077	-106.323	-487.350	-1688.823	NIL2	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NIL2_L461.avi	  94201	  26.1931	6	   2.1752	174.472	17.993	5.244	5427.959	25.115	12.282	17.869	2260.561	-444.344	-4914.790	NIL2	Brooke											Acanthuridae	Zebrasoma	veliferum	37437037	1	AD	Passing			
NIL2_L461.avi	  94217	  26.1976	6	   2.1797	136.990	1.676	0.505	1588.924	19.540	21.261	6.709	-285.659	-448.145	-1497.412	NIL2	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NIL2_L461.avi	  94717	  26.3366	6	   2.3187	114.594	2.486	5.740	1565.388	16.179	40.060	4.007	-334.411	-280.033	-1503.393	NIL2	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NIL2_L461.avi	  94738	  26.3425	6	   2.3245	144.269	2.252	1.581	1806.142	26.143	18.000	9.254	693.425	-390.467	-1621.372	NIL2	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NIL2_L461.avi	  94756	  26.3475	6	   2.3296	141.866	2.141	3.168	1761.663	27.968	19.209	7.903	672.534	-479.867	-1555.919	NIL2	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIL4_L461.avi	  29379	   8.1690	1	   0.0259		10.749	2.916	4618.900	27.803			1857.865	-1068.486	-4091.566	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIL4_L461.avi	  29503	   8.2035	1	   0.0603	121.484	12.769	4.282	4139.009	30.144	26.822	14.896	1875.905	-895.048	-3579.283	TeIL4	Brooke											Lutjanidae	Lutjanus	fulvus	37346043	1	AD	Passing			
TeIL4_L461.avi	  29879	   8.3080	1	   0.1649		29.893	3.247	8708.316	3.715			199.216	-480.531	-8692.766	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  29903	   8.3147	1	   0.1716	105.196	9.693	1.709	2945.440	20.179	58.526	23.586	1015.991	10.827	-2764.645	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			0.679
TeIL4_L461.avi	  30330	   8.4334	1	   0.2903		4.063	0.718	2958.219	6.673			-38.121	-325.619	-2939.997	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		
TeIL4_L461.avi	  30394	   8.4512	1	   0.3081	105.772	2.268	0.502	1945.196	9.592	19.736	3.699	-143.975	-290.396	-1918.001	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		0.380
TeIL4_L461.avi	  30395	   8.4515	1	   0.3084	129.234	5.556	1.617	2288.088	8.117	43.812	5.508	-157.569	-282.053	-2265.163	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		0.706
TeIL4_L461.avi	  30405	   8.4543	1	   0.3111	71.784	3.172	4.343	2211.423	6.884	24.225	17.545	-4.687	-265.017	-2195.481	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		0.636
TeIL4_L461.avi	  30477	   8.4743	1	   0.3312	63.861	2.142	1.617	2103.166	16.294	0.032	1.168	-583.987	-84.459	-2018.696	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			0.601
TeIL4_L461.avi	  30548	   8.4940	1	   0.3509	141.584	6.776	2.493	2200.661	3.207	65.735	4.671	77.226	-95.859	-2197.215	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		
TeIL4_L461.avi	  30567	   8.4993	1	   0.3562	165.268	1.726	1.208	1834.921	11.134	15.073	1.546	57.603	-349.615	-1800.385	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A	Yes	
TeIL4_L461.avi	  30576	   8.5018	1	   0.3587	67.369	1.142	2.236	1445.678	12.868	12.599	3.306	129.499	-294.757	-1409.373	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School A		
TeIL4_L461.avi	  30674	   8.5291	1	   0.3859	75.728	3.038	0.597	1764.450	9.176	44.994	30.580	255.813	-117.172	-1741.871	TeIL4	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIL4_L461.avi	  30975	   8.6128	1	   0.4696		10.131	1.209	4715.329	13.086			1056.496	-128.367	-4593.655	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIL4_L461.avi	  31024	   8.6264	1	   0.4833		18.936	0.066	6451.374	16.239			1790.702	-185.992	-6195.080	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIL4_L461.avi	  31500	   8.7588	1	   0.6156	79.604	7.487	1.857	3877.772	5.346	17.843	3.822	-338.197	127.160	-3860.902	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			1.778
TeIL4_L461.avi	  31618	   8.7916	1	   0.6484	229.278	31.716	3.009	4733.150	12.823	76.166	2.430	1031.355	199.702	-4615.098	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIL4_L461.avi	  31740	   8.8255	1	   0.6823	104.309	7.604	3.567	2634.724	7.078	48.063	16.466	-322.222	-39.757	-2614.644	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIL4_L461.avi	  31740	   8.8255	1	   0.6823	117.633	10.594	3.000	3000.080	1.650	50.498	2.881	24.351	82.887	-2998.836	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIL4_L461.avi	  31830	   8.8505	1	   0.7074	51.833	2.136	2.458	2353.584	9.893	6.211	12.242	-402.902	-34.317	-2318.588	TeIL4	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	School B		0.824
TeIL4_L461.avi	  31830	   8.8505	1	   0.7074	57.709	4.419	0.734	2329.177	8.464	30.912	10.211	-332.620	-82.980	-2303.811	TeIL4	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	School B		0.862
TeIL4_L461.avi	  31882	   8.8650	1	   0.7218	75.614	9.584	4.266	3510.083	25.597	28.605	17.992	1486.247	301.391	-3165.584	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIL4_L461.avi	  31893	   8.8680	1	   0.7249	55.695	3.949	1.013	2238.306	22.846	27.019	14.351	-861.164	116.624	-2062.719	TeIL4	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing		Yes	
TeIL4_L461.avi	  31973	   8.8903	1	   0.7471	113.106	5.912	2.388	2079.014	17.737	73.107	7.513	-595.035	216.949	-1980.193	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIL4_L461.avi	  32185	   8.9492	1	   0.8061	195.399	5.252	3.915	4720.167	5.337	5.989	5.914	388.634	-204.183	-4699.707	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  32519	   9.0421	1	   0.8990	237.751	22.365	4.703	4123.365	10.161	63.956	10.239	725.509	-52.999	-4058.690	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School C		
TeIL4_L461.avi	  32540	   9.0479	1	   0.9048		6.847	2.560	3937.679	6.299			-423.983	-61.723	-3914.300	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIL4_L461.avi	  32552	   9.0513	1	   0.9081	80.379	8.645	2.244	3307.862	25.791	31.071	22.738	1438.772	35.638	-2978.358	TeIL4	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			0.614
TeIL4_L461.avi	  32581	   9.0593	1	   0.9162	170.972	8.125	2.251	4393.798	6.812	14.336	11.190	521.143	-7.198	-4362.777	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School C		
TeIL4_L461.avi	  32809	   9.1227	1	   0.9796	87.332	11.687	3.062	3033.431	13.848	65.771	18.965	-715.078	125.790	-2945.258	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIL4_L461.avi	  33126	   9.2109	1	   1.0677		20.480	5.542	6827.498	12.277			1447.266	-78.358	-6671.882	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  33767	   9.3891	1	   1.2460		3.017	2.342	2490.001	7.777			-335.783	-14.281	-2467.216	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIL4_L461.avi	  34469	   9.5843	1	   1.4412		2.051	0.404	1952.565	25.982			-795.624	-304.595	-1756.904	TeIL4	Brooke											Labridae	Cymolutes	sp1		1	AD	Passing			
TeIL4_L461.avi	  34564	   9.6107	1	   1.4676	49.988	4.282	2.307	2168.609	24.088	38.921	18.534	843.041	-269.610	-1979.762	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  34568	   9.6118	1	   1.4687	124.319	2.996	2.557	4078.687	4.060	3.151	7.434	-149.264	247.242	-4068.449	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  34685	   9.6444	1	   1.5012	54.820	1.703	0.782	1513.076	10.578	24.257	3.960	180.123	-211.442	-1487.362	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  34697	   9.6477	1	   1.5046	63.998	2.112	2.554	2073.015	15.832	8.403	13.528	-518.843	-225.090	-1994.374	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  34870	   9.6958	1	   1.5527	63.978	6.246	0.669	2220.059	22.287	66.376	1.412	-785.906	302.017	-2054.216	TeIL4	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeIL4_L461.avi	  34921	   9.7100	1	   1.5668	55.987	3.030	0.644	1649.750	14.727	46.794	11.975	-415.819	-54.631	-1595.552	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeIL4_L461.avi	  34995	   9.7306	1	   1.5874	170.406	24.371	0.445	4321.354	24.068	80.382	1.245	1719.882	-384.395	-3945.674	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School D		0.378
TeIL4_L461.avi	  35041	   9.7434	1	   1.6002	80.742	6.629	5.349	4313.310	14.298	4.648	25.151	1019.280	-309.618	-4179.695	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeIL4_L461.avi	  35059	   9.7484	1	   1.6052		16.973	1.200	5950.493	22.633			2212.482	-560.379	-5495.386	TeIL4	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing	School D		
TeIL4_L461.avi	  35171	   9.7795	1	   1.6364	74.187	8.257	1.507	3935.649	18.138	12.422	12.696	1208.450	-201.976	-3740.079	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School D		
TeIL4_L461.avi	  35180	   9.7820	1	   1.6389	134.100	8.721	2.195	3230.922	26.217	30.989	11.496	-1403.304	-260.732	-2898.554	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  35262	   9.8048	1	   1.6617	128.986	5.668	3.548	2903.227	26.310	14.488	8.824	-1240.694	-341.386	-2602.472	TeIL4	Brooke											Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
TeIL4_L461.avi	  35334	   9.8248	1	   1.6817	107.704	10.988	3.662	4034.432	31.244	6.838	3.799	2011.610	-576.625	-3449.285	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School D		
TeIL4_L461.avi	  35352	   9.8298	1	   1.6867	94.496	4.244	2.103	2430.204	27.075	21.299	17.308	1061.952	-309.449	-2163.883	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIL4_L461.avi	  35543	   9.8829	1	   1.7398	122.373	3.021	1.342	2579.842	17.407	1.182	5.637	715.581	-289.121	-2461.694	TeIL4	Brooke											Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
TeIL4_L461.avi	  35648	   9.9121	1	   1.7690		0.927	0.108	1234.901	19.756			-388.957	-145.133	-1163.026	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  35814	   9.9583	1	   1.8151	137.992	0.906	5.363	1185.728	11.624	13.093	13.071	-133.370	-198.226	-1161.408	TeIL4	Brooke											Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing		Yes	
TeIL4_L461.avi	  36622	  10.1830	1	   2.0398	62.187	1.855	0.326	1562.634	13.605	29.059	26.197	-151.478	-334.904	-1518.789	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  36843	  10.2444	1	   2.1013	81.301	3.353	0.670	2396.856	25.451	2.082	16.872	975.686	-330.148	-2164.245	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  42075	  11.6992	2	   0.0128	61.619	1.555	1.369	1612.659	24.710	7.860	5.052	-545.210	-396.507	-1464.990	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  42545	  11.8299	2	   0.1435	119.915	12.157	1.388	3995.446	31.214	21.860	1.111	2017.826	-464.403	-3417.060	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  43252	  12.0265	2	   0.3401		15.201	4.007	5833.240	12.762			-1283.894	-79.115	-5689.644	TeIL4	Brooke											Balistidae	Rhinecanthus	aculeatus	37465028	1	AD	Passing			
TeIL4_L461.avi	  43547	  12.1085	2	   0.4221	47.702	3.267	2.258	2022.963	18.769	28.511	6.585	-568.373	-317.230	-1915.384	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  44293	  12.3159	2	   0.6295	127.029	8.594	2.259	2837.536	3.803	44.240	5.429	-165.924	-88.864	-2831.286	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeIL4_L461.avi	  44629	  12.4094	2	   0.7229	258.116	23.010	3.901	4846.849	3.580	41.391	11.240	-12.724	-302.399	-4837.389	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  45134	  12.5498	2	   0.8634	49.328	2.794	0.804	1465.520	20.472	64.519	1.936	-507.368	-72.777	-1372.963	TeIL4	Brooke											Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
TeIL4_L461.avi	  46227	  12.8537	2	   1.1673	346.272	47.257	12.365	6867.109	18.674	43.589	7.942	2066.769	-750.147	-6505.608	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		2.919
TeIL4_L461.avi	  46321	  12.8798	2	   1.1934	210.187	12.280	5.756	4623.716	24.531	3.940	4.730	1842.150	-540.213	-4206.353	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		0.725
TeIL4_L461.avi	  46336	  12.8840	2	   1.1976	179.471	22.334	1.137	4430.737	22.052	55.579	9.580	1585.623	-502.963	-4106.611	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		0.457
TeIL4_L461.avi	  46369	  12.8932	2	   1.2068	228.474	18.294	8.662	5512.798	25.571	17.029	29.621	2343.927	-410.020	-4972.809	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		1.221
TeIL4_L461.avi	  46388	  12.8985	2	   1.2120	149.157	16.974	3.572	4160.884	26.268	44.262	8.941	1784.357	-455.191	-3731.197	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		0.991
TeIL4_L461.avi	  46394	  12.9001	2	   1.2137	153.686	13.063	3.337	4181.548	22.501	25.755	1.969	1485.557	-594.946	-3863.225	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		0.612
TeIL4_L461.avi	  46439	  12.9126	2	   1.2262	191.474	14.681	3.555	4056.615	25.704	37.017	9.696	1660.112	-582.732	-3655.212	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		
TeIL4_L461.avi	  46474	  12.9224	2	   1.2360	183.063	13.738	5.069	3653.593	26.283	64.106	30.064	1481.920	-649.026	-3275.885	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School A		
TeIL4_L461.avi	  46641	  12.9688	2	   1.2824		20.014	1.872	6705.705	12.289			-1353.349	-417.657	-6554.425	TeIL4	Brooke											Scaridae		sp9		1	AD	Passing			
TeIL4_L461.avi	  46654	  12.9724	2	   1.2860	154.716	3.844	2.121	2499.143	27.816	5.615	15.448	1087.722	-420.560	-2210.363	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  46730	  12.9935	2	   1.3071	48.348	2.546	2.249	2221.127	26.772	2.235	41.590	973.808	-229.565	-1983.028	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeIL4_L461.avi	  47122	  13.1025	2	   1.4161		27.788	4.446	7666.028	19.447			-2409.710	-801.514	-7233.177	TeIL4	Brooke											Unknown	Unknown	sp9		1	AD	Passing			
TeIL4_L461.avi	  47185	  13.1201	2	   1.4337	221.013	30.501	0.241	4669.258	17.700	83.623	1.171	1234.499	-700.897	-4448.228	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School B		
TeIL4_L461.avi	  47189	  13.1212	2	   1.4348	122.592	9.893	0.323	5790.349	12.371	2.710	0.710	-1058.927	-646.220	-5655.901	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  47241	  13.1356	2	   1.4492	177.998	18.882	3.038	4285.505	6.351	43.855	10.510	357.149	-311.689	-4259.207	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School B		
TeIL4_L461.avi	  47259	  13.1406	2	   1.4542	124.675	4.710	4.458	3799.467	13.430	5.365	20.590	696.616	-541.678	-3695.573	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		0.802
TeIL4_L461.avi	  47265	  13.1423	2	   1.4559	80.865	11.141	0.256	4129.749	29.148	6.780	6.341	1941.454	-526.080	-3606.774	TeIL4	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			0.539
TeIL4_L461.avi	  47268	  13.1431	2	   1.4567	201.656	22.192	1.899	4533.167	11.306	47.938	12.638	778.446	-428.819	-4445.193	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School B		
TeIL4_L461.avi	  47285	  13.1479	2	   1.4615	167.838	8.528	3.373	3862.890	7.241	21.917	12.849	267.373	-406.898	-3832.083	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		0.643
TeIL4_L461.avi	  47307	  13.1540	2	   1.4676	138.150	2.533	2.011	3614.976	9.163	1.139	6.362	216.953	-533.206	-3568.848	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		0.551
TeIL4_L461.avi	  47307	  13.1540	2	   1.4676	171.530	4.798	3.189	3518.431	10.108	12.739	18.537	389.240	-479.396	-3463.818	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School B		
TeIL4_L461.avi	  47319	  13.1573	2	   1.4709	222.783	26.323	2.689	4756.219	23.238	58.140	4.368	1793.531	-552.085	-4370.362	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  47325	  13.1590	2	   1.4726		30.909	3.673	8124.487	17.855			-2319.358	-866.424	-7738.034	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  47396	  13.1787	2	   1.4923	129.067	9.735	1.378	3900.624	23.574	17.802	15.692	1473.315	-512.819	-3575.084	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47417	  13.1846	2	   1.4982	120.122	5.722	3.126	3126.923	21.254	21.789	35.651	1069.639	-375.179	-2914.234	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47435	  13.1896	2	   1.5032		16.859	5.856	5891.434	22.350			2088.544	-780.833	-5453.190	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47461	  13.1968	2	   1.5104	177.847	7.192	1.926	2908.085	19.802	32.296	1.379	916.923	-360.368	-2736.119	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School B		
TeIL4_L461.avi	  47581	  13.2302	2	   1.5438	118.963	7.054	1.283	3737.736	13.217	14.799	2.379	814.249	-259.531	-3638.724	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47618	  13.2405	2	   1.5541	178.771	9.448	1.580	5092.071	13.220	5.177	0.948	1119.723	-319.789	-4957.130	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47643	  13.2474	2	   1.5610	156.791	13.843	1.182	3584.032	15.870	46.550	3.222	935.128	-293.371	-3447.427	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47753	  13.2780	2	   1.5916	273.747	2.584	15.086	1332.890	16.049	81.845	16.184	-23.175	-367.761	-1280.941	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  47818	  13.2961	2	   1.6097	254.607	20.846	8.879	5648.483	8.514	25.324	6.157	616.652	-564.811	-5586.241	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  47857	  13.3069	2	   1.6205	90.053	12.024	0.871	2982.495	22.301	86.782	0.910	1015.258	-500.160	-2759.415	TeIL4	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeIL4_L461.avi	  47892	  13.3166	2	   1.6302		29.051	10.484	8031.532	13.424			-1692.871	-738.840	-7816.253	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  47897	  13.3180	2	   1.6316		34.687	2.281	8887.017	13.360			-2029.537	-265.551	-8648.094	TeIL4	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIL4_L461.avi	  48001	  13.3470	2	   1.6605	177.932	23.338	4.541	6621.637	10.747	20.843	0.192	-388.209	-1172.124	-6505.497	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  48043	  13.3586	2	   1.6722	178.403	6.697	1.870	4763.172	10.439	7.771	15.539	-607.668	-612.844	-4684.332	TeIL4	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School B		1.622
TeIL4_L461.avi	  48089	  13.3714	2	   1.6850		14.012	1.642	5766.808	6.728			-189.132	-617.392	-5730.544	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		
TeIL4_L461.avi	  48112	  13.3778	2	   1.6914		15.398	0.817	5741.888	18.281			1762.777	-340.021	-5454.015	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		
TeIL4_L461.avi	  48152	  13.3889	2	   1.7025	172.409	17.725	4.003	4776.664	11.354	30.747	9.104	-799.214	-495.629	-4683.175	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School B		1.606
TeIL4_L461.avi	  48185	  13.3981	2	   1.7117	149.153	20.739	2.505	5198.841	18.655	32.216	24.848	1645.756	-238.552	-4925.701	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		0.834
TeIL4_L461.avi	  48225	  13.4092	2	   1.7228	88.770	10.768	3.283	5210.230	20.672	0.265	40.714	1824.584	-232.365	-4874.772	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		0.865
TeIL4_L461.avi	  48225	  13.4092	2	   1.7228	105.650	13.116	2.449	4777.111	23.147	6.789	8.556	1862.788	-237.222	-4392.555	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		0.2
TeIL4_L461.avi	  48250	  13.4162	2	   1.7298	300.020	42.933	10.842	7125.517	19.877	33.193	10.350	-2386.955	-414.501	-6701.017	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  48269	  13.4215	2	   1.7351	171.879	24.971	1.614	5124.719	25.466	41.049	8.693	2173.869	-360.169	-4626.805	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		0.498
TeIL4_L461.avi	  48286	  13.4262	2	   1.7398	114.099	15.933	9.511	4737.072	30.035	17.421	13.376	2328.154	-449.066	-4100.962	TeIL4	Brooke											Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	School C		
TeIL4_L461.avi	  48364	  13.4479	2	   1.7615	150.412	5.215	1.282	2088.566	20.279	56.921	5.455	606.692	-394.890	-1959.106	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School D		
TeIL4_L461.avi	  48364	  13.4479	2	   1.7615	118.274	4.306	0.491	2020.648	24.222	47.680	3.644	746.863	-359.781	-1842.763	TeIL4	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School D		
TeIL4_L461.avi	  49275	  13.7012	2	   2.0148	175.044	2.537	1.400	2175.752	15.239	11.503	2.046	563.080	-100.054	-2099.244	TeIL4	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeIL4_L461.avi	  49298	  13.7076	2	   2.0212	116.645	4.753	1.933	2821.708	6.204	21.184	2.858	285.397	107.460	-2805.180	TeIL4	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			0.3
