OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TiIR1	40	TiIR1_L461.avi	59214	16.46480	4	0.18685	1687.12258	971.00917	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	41	TiIR1_L461.avi	59549	16.55795	4	0.28000	439.17526	816.49485	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	42	TiIR1_L461.avi	60888	16.93026	4	0.65232	42.06186	627.21649	Balistidae	Sufflamen	bursa	37465078	1	AD	Passing		Yes	
TiIR1	43	TiIR1_L461.avi	70160	19.50840	5	0.14209	493.00645	679.95413	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	44	TiIR1_L461.avi	70959	19.73056	5	0.36425	16.08247	278.35052	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR1	45	TiIR1_L461.avi	73042	20.30975	5	0.94344	51.85852	619.61143	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR1	46	TiIR1_L461.avi	82275	22.87704	6	0.27611	239.53698	987.42857	Cirrhitidae	Paracirrhites	hemistictus	37374011	1	AD	Passing			
TiIR1	47	TiIR1_L461.avi	83965	23.34696	6	0.74602	933.98710	781.51376	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	48	TiIR1_L461.avi	84780	23.57357	6	0.97264	542.04502	981.25714	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	49	TiIR1_L461.avi	84780	23.57357	6	0.97264	433.38907	929.41714	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	50	TiIR1_L461.avi	87102	24.21922	6	1.61828	916.16720	1072.59429	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	0	TiIR3_L461.avi	36812	10.23579	1	0.01696	239.37984	513.34099	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR3	1	TiIR3_L461.avi	37975	10.55917	1	0.34034	435.29865	839.58904	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	2	TiIR3_L461.avi	37975	10.55917	1	0.34034	566.01156	876.57534	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	3	TiIR3_L461.avi	39427	10.96291	1	0.74408	261.70543	832.00918	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	4	TiIR3_L461.avi	39427	10.96291	1	0.74408	581.70543	957.24455	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	5	TiIR3_L461.avi	39427	10.96291	1	0.74408	548.21705	818.36969	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	6	TiIR3_L461.avi	41239	11.46674	1	1.24791	100.34417	595.10204	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	7	TiIR3_L461.avi	41239	11.46674	1	1.24791	351.20459	603.67347	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	8	TiIR3_L461.avi	45859	12.75136	2	0.04866	246.62813	998.63014	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	9	TiIR3_L461.avi	46104	12.81949	2	0.11678	262.65896	927.12329	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	10	TiIR3_L461.avi	48585	13.50934	2	0.80664	826.20424	813.69863	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	11	TiIR3_L461.avi	55719	15.49299	3	0.14681	173.53846	633.48519	Microdesmidae	Nemateleotris	magnifica	37435008	1	AD	Passing			
TiIR3	12	TiIR3_L461.avi	55767	15.50634	3	0.16016	274.46154	734.35080	Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
TiIR3	13	TiIR3_L461.avi	55767	15.50634	3	0.16016	152.61538	690.06834	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR3	14	TiIR3_L461.avi	56521	15.71599	3	0.36981	1465.84615	456.35535	Scaridae	Scarus	rubroviolaceus	37386028	1	AD	Passing			
TiIR3	15	TiIR3_L461.avi	57010	15.85196	3	0.50578	283.07692	939.77221	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	16	TiIR3_L461.avi	57079	15.87115	3	0.52497	1437.84200	845.75342	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	17	TiIR3_L461.avi	59128	16.44089	3	1.09471	1800.38536	560.95890	Unknown	Unknown	sp9		1	AD	Passing			
TiIR3	18	TiIR3_L461.avi	59396	16.51540	3	1.16922	643.69942	755.75342	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	19	TiIR3_L461.avi	59720	16.60549	3	1.25931	577.10983	803.83562	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	20	TiIR3_L461.avi	60052	16.69781	3	1.35163	261.42582	882.73973	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	21	TiIR3_L461.avi	65017	18.07836	4	0.30975	352.67823	998.63014	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	22	TiIR3_L461.avi	65430	18.19319	4	0.42459	1764.92308	520.31891	Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
TiIR3	23	TiIR3_L461.avi	66192	18.40507	4	0.63647	1764.92308	428.06378	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR3	24	TiIR3_L461.avi	66284	18.43065	4	0.66205	1832.61538	501.86788	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR3	25	TiIR3_L461.avi	67539	18.77961	4	1.01101	827.07692	960.68337	Labridae	Halichoeres	ornatissimus	37384119	1	AD	Passing			
TiIR3	26	TiIR3_L461.avi	67675	18.81743	4	1.04883	87.38462	900.41002	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	27	TiIR3_L461.avi	67861	18.86915	4	1.10054	795.07692	987.74487	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	28	TiIR3_L461.avi	68210	18.96619	4	1.19759	194.46154	948.38269	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	29	TiIR3_L461.avi	68577	19.06823	4	1.29963	483.69231	954.53303	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	30	TiIR3_L461.avi	68941	19.16945	4	1.40085	226.46154	1017.26651	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	31	TiIR3_L461.avi	69330	19.27761	4	1.50901	402.46154	756.49203	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	32	TiIR3_L461.avi	69354	19.28428	4	1.51568	151.38462	667.92711	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR3	33	TiIR3_L461.avi	69523	19.33128	4	1.56267	279.38462	810.61503	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	34	TiIR3_L461.avi	75230	20.91814	5	0.00167	24.61538	634.71526	Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
TiIR3	35	TiIR3_L461.avi	75239	20.92064	5	0.00417	36.92308	988.97494	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR3	36	TiIR3_L461.avi	75239	20.92064	5	0.00417	59.07692	778.63326	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	37	TiIR3_L461.avi	75375	20.95846	5	0.04199	411.07692	992.66515	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR3	38	TiIR3_L461.avi	75676	21.04215	5	0.12568	312.61538	632.25513	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR3	39	TiIR3_L461.avi	75685	21.04466	5	0.12818	1703.38462	591.66287	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	40	TiIR3_L461.avi	75804	21.07774	5	0.16127	685.53846	1017.26651	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	41	TiIR3_L461.avi	75892	21.10221	5	0.18574	547.69231	920.09112	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	42	TiIR3_L461.avi	75966	21.12279	5	0.20632	358.15385	942.23235	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	43	TiIR3_L461.avi	78586	21.85130	5	0.93482	185.84615	586.74260	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR3	44	TiIR3_L461.avi	78586	21.85130	5	0.93482	96.00000	635.94533	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR3	45	TiIR3_L461.avi	79076	21.98754	5	1.07107	312.98969	780.61856	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	46	TiIR3_L461.avi	81710	22.71994	5	1.80347	105.15464	978.55670	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	47	TiIR3_L461.avi	86141	23.95201	6	0.01335	75.46392	451.54639	Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
TiIR3	48	TiIR3_L461.avi	86370	24.01568	6	0.07702	132.37113	922.88660	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	49	TiIR3_L461.avi	86370	24.01568	6	0.07702	364.94845	891.95876	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	50	TiIR3_L461.avi	86401	24.02430	6	0.08564	802.88660	977.31959	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
TiIR3	51	TiIR3_L461.avi	86529	24.05989	6	0.12123	122.47423	865.97938	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	52	TiIR3_L461.avi	86560	24.06851	6	0.12985	554.22680	895.67010	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	53	TiIR3_L461.avi	87073	24.21116	6	0.27249	105.15464	821.44330	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	54	TiIR3_L461.avi	87090	24.21588	6	0.27722	296.90722	864.74227	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	55	TiIR3_L461.avi	87335	24.28401	6	0.34535	139.79381	689.07216	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	56	TiIR3_L461.avi	87493	24.32794	6	0.38928	96.49485	627.21649	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	57	TiIR3_L461.avi	87656	24.37326	6	0.43460	160.82474	905.56701	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR3	58	TiIR3_L461.avi	88359	24.56874	6	0.63007	197.93814	616.08247	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	59	TiIR3_L461.avi	88359	24.56874	6	0.63007	248.65979	694.02062	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	60	TiIR3_L461.avi	88589	24.63269	6	0.69403	1864.32990	1070.10309	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	61	TiIR3_L461.avi	88735	24.67328	6	0.73462	1741.85567	534.43299	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR3	62	TiIR3_L461.avi	88994	24.74530	6	0.80664	679.17526	943.91753	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	63	TiIR3_L461.avi	91445	25.42682	6	1.48815	19.79381	924.12371	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
TiIR3	64	TiIR3_L461.avi	91445	25.42682	6	1.48815	51.95876	754.63918	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	65	TiIR3_L461.avi	92734	25.78523	6	1.84657	691.54639	987.21649	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR4	0	TiIR4_L461.avi	38064	10.58392	1	0.07619	852.09302	784.89093	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	1	TiIR4_L461.avi	38078	10.58781	1	0.08008	981.08527	1039.08152	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	2	TiIR4_L461.avi	38166	10.61228	1	0.10455	529.61240	1035.36165	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	3	TiIR4_L461.avi	38285	10.64537	1	0.13764	186.04651	802.25029	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing		Yes	
TiIR4	4	TiIR4_L461.avi	39146	10.88477	1	0.37704	126.51163	608.81745	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	5	TiIR4_L461.avi	40599	11.28879	1	0.78106	161.24031	629.89667	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	6	TiIR4_L461.avi	40816	11.34913	1	0.84140	598.76289	1016.90722	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	7	TiIR4_L461.avi	40846	11.35747	1	0.84974	712.57732	1024.32990	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	8	TiIR4_L461.avi	42466	11.80792	1	1.30019	244.94845	799.17526	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	9	TiIR4_L461.avi	43987	12.23084	1	1.72311	729.89691	1050.30928	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
TiIR4	10	TiIR4_L461.avi	44427	12.35319	1	1.84546	810.30928	737.31959	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR4	11	TiIR4_L461.avi	44512	12.37682	1	1.86909	908.04124	969.89691	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	12	TiIR4_L461.avi	44838	12.46747	1	1.95974	1368.24742	1018.14433	Serranidae	Cephalopholis	argus	37311082	1	AD	Passing			
TiIR4	13	TiIR4_L461.avi	44851	12.47108	1	1.96335	1148.04124	1007.01031	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	14	TiIR4_L461.avi	48800	13.56912	2	0.07341	206.59794	802.88660	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	15	TiIR4_L461.avi	49111	13.65560	2	0.15988	559.17526	1054.02062	Serranidae	Cephalopholis	argus	37311082	1	AD	Passing			
TiIR4	16	TiIR4_L461.avi	49234	13.68980	2	0.19408	170.72165	814.02062	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	17	TiIR4_L461.avi	49748	13.83272	2	0.33700	50.72165	552.98969	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	18	TiIR4_L461.avi	49815	13.85135	2	0.35563	1735.67010	647.01031	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	19	TiIR4_L461.avi	50195	13.95701	2	0.46129	1824.74227	1060.20619	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	20	TiIR4_L461.avi	53315	14.82455	2	1.32883	60.30769	581.82232	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR4	21	TiIR4_L461.avi	58738	16.33244	3	0.33673	705.23077	675.30752	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TiIR4	22	TiIR4_L461.avi	60043	16.69531	3	0.69959	193.23077	782.32346	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	23	TiIR4_L461.avi	60116	16.71560	3	0.71989	697.84615	1022.18679	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR4	24	TiIR4_L461.avi	61727	17.16355	3	1.16783	301.53846	683.91800	Serranidae	Cephalopholis	urodeta	37311142	1	AD	Passing			
TiIR4	25	TiIR4_L461.avi	61987	17.23585	3	1.24013	125.53846	873.34852	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	26	TiIR4_L461.avi	63573	17.67684	3	1.68113	587.07692	661.77677	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR4	27	TiIR4_L461.avi	68766	19.12079	4	0.61061	334.76923	622.41458	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR4	28	TiIR4_L461.avi	70088	19.48838	4	0.97820	412.30769	750.34169	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	29	TiIR4_L461.avi	70088	19.48838	4	0.97820	395.07692	870.88838	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	30	TiIR4_L461.avi	70953	19.72890	4	1.21872	54.15385	889.33941	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR4	31	TiIR4_L461.avi	76729	21.33495	5	0.12179	1819.98714	596.16000	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR4	32	TiIR4_L461.avi	78133	21.72534	5	0.51218	76.70103	539.38144	Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing		Yes	
TiIR4	33	TiIR4_L461.avi	78261	21.76093	5	0.54777	1898.96907	1052.78351	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	34	TiIR4_L461.avi	87288	24.27094	6	0.31170	1491.56010	703.22727	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR4	35	TiIR4_L461.avi	87310	24.27705	6	0.31782	1149.05371	1026.00000	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	36	TiIR4_L461.avi	88271	24.54427	6	0.58503	171.86701	622.22727	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR4	37	TiIR4_L461.avi	88288	24.54899	6	0.58976	1204.29668	805.09091	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR4	38	TiIR4_L461.avi	89366	24.84874	6	0.88950	1595.90793	686.04545	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR4	39	TiIR4_L461.avi	89419	24.86347	6	0.90424	239.38619	771.95455	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR4	40	TiIR4_L461.avi	89596	24.91269	6	0.95345	1819.33504	596.45455	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR4	41	TiIR4_L461.avi	89739	24.95245	6	0.99322	146.08696	749.86364	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	42	TiIR4_L461.avi	89764	24.95940	6	1.00017	147.31458	866.45455	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR4	43	TiIR4_L461.avi	91149	25.34451	6	1.38527	1166.53118	898.43088	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR4	44	TiIR4_L461.avi	93142	25.89868	6	1.93944	324.26069	633.47447	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR4	45	TiIR4_L461.avi	93276	25.93594	6	1.97670	329.64261	1023.51183	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR4	46	TiIR4_L461.avi	93421	25.97625	6	2.01702	302.73301	802.93898	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
