OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TeOL2S	331	TeOL2S_L461.avi	79205	TeOL2S_R462.avi	69896	22.00139	3	1.92750	-1855.40703	235.99676	-4338.62353	8.96356	2.25670	21.01787	0.46525	4724.60409	23.28312	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies E		
TeOL2S	332	TeOL2S_L461.avi	79460	TeOL2S_R462.avi	70151	22.07222	3	1.99833	-1559.03767	-220.55712	-3390.86272	5.94541	1.66704	12.94869	1.04604	3738.60855	24.95355	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S	368	TeOL2S_L461.avi	85578	TeOL2S_R462.avi	76269	23.77167	4	0.16944	-1358.00304	378.52813	-2595.93272	3.98268	1.60833	7.61647	0.06686	2954.03494	28.42261	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S	369	TeOL2S_L461.avi	85578	TeOL2S_R462.avi	76269	23.77167	4	0.16944	-1484.89107	441.24502	-3158.71743	5.27322	2.12013	11.22351	0.05919	3518.10950	26.03637	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S	399	TeOL2S_L461.avi	88755	TeOL2S_R462.avi	79446	24.65417	4	1.05194	1690.58903	876.17529	-5239.28444	9.76709	5.65000	30.05528	1.01168	5574.57405	19.83110	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	400	TeOL2S_L461.avi	88755	TeOL2S_R462.avi	79446	24.65417	4	1.05194	1594.64132	1406.00290	-6695.58717	11.72769	10.80872	48.43695	3.16470	7024.99912	17.41046	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S	403	TeOL2S_L461.avi	89608	TeOL2S_R462.avi	80299	24.89111	4	1.28889	1518.29820	-49.11791	-3451.94104	5.86559	1.50389	13.34915	1.25973	3771.41073	23.76484	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	406	TeOL2S_L461.avi	89635	TeOL2S_R462.avi	80326	24.89861	4	1.29639	1509.88537	-35.96858	-3487.82671	5.89237	1.51594	13.61536	1.88734	3800.78712	23.42319	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	407	TeOL2S_L461.avi	89635	TeOL2S_R462.avi	80326	24.89861	4	1.29639	1469.79979	-83.43880	-3403.38096	5.60382	1.49770	12.96966	2.15340	3708.13638	23.41104	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	411	TeOL2S_L461.avi	89721	TeOL2S_R462.avi	80412	24.92250	4	1.32028	1640.43145	-31.25208	-3536.29365	6.48135	1.53863	14.03549	0.45739	3898.37977	24.89760	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TeOL2S	412	TeOL2S_L461.avi	89749	TeOL2S_R462.avi	80440	24.93028	4	1.32806	1931.09330	-236.08893	-3394.87774	7.28714	1.69466	12.97687	1.07220	3912.80643	29.85471	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	427	TeOL2S_L461.avi	89859	TeOL2S_R462.avi	80550	24.96083	4	1.35861	-2196.36743	-733.44991	-3843.42358	9.35777	3.49545	16.60779	1.51383	4487.07961	31.16844	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TeOL2S	451	TeOL2S_L461.avi	89978	TeOL2S_R462.avi	80669	24.99389	4	1.39167	-982.04917	-277.70049	-3809.50209	4.30003	1.95743	15.86377	1.08451	3943.83624	15.08519	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	452	TeOL2S_L461.avi	89978	TeOL2S_R462.avi	80669	24.99389	4	1.39167	-620.00449	29.04095	-6688.32401	5.21828	2.89782	47.60709	0.40702	6717.06238	5.29649	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	464	TeOL2S_L461.avi	91611	TeOL2S_R462.avi	82302	25.44750	4	1.84528	-701.07383	-497.37069	-2863.58102	2.45910	1.95024	9.02149	1.60166	2989.81243	16.89120	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	466	TeOL2S_L461.avi	91624	TeOL2S_R462.avi	82315	25.45111	4	1.84889	-929.47969	-539.23129	-2933.27441	3.17803	2.11869	9.55558	1.65965	3123.90808	20.27821	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	501	TeOL2S_L461.avi	97656	TeOL2S_R462.avi	88347	27.12667	5	0.58250	1676.95660	257.09452	-2873.70264	5.36424	1.53665	9.27226	0.09058	3337.13168	30.51043	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TeOL2S	523	TeOL2S_L461.avi	98523	TeOL2S_R462.avi	89214	27.36750	5	0.82333	-2369.45813	354.91660	-4279.69502	11.24895	2.59187	20.58430	0.18277	4904.70050	29.19652	Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeOL2S	530	TeOL2S_L461.avi	98835	TeOL2S_R462.avi	89526	27.45417	5	0.91000	-2337.05539	523.41938	-5776.73320	14.90787	4.32810	36.99508	1.80071	6253.51439	22.45189	Acanthuridae	Acanthurus	nigricauda	37437013	1	AD	Passing			
TeOL2S	541	TeOL2S_L461.avi	98982	TeOL2S_R462.avi	89673	27.49500	5	0.95083	-2114.93162	333.40145	-5629.81309	13.14356	3.31474	35.02579	0.35712	6023.19580	20.77563	Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
TeOL2S	547	TeOL2S_L461.avi	99080	TeOL2S_R462.avi	89771	27.52222	5	0.97806	234.05998	-288.11049	-2186.79208	1.09125	1.14548	5.22150	0.56816	2218.07378	9.87841	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	560	TeOL2S_L461.avi	99419	TeOL2S_R462.avi	90110	27.61639	5	1.07222	2328.87636	569.35697	-4846.09432	12.49092	3.84665	26.21493	0.42808	5406.70534	26.25000	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S	561	TeOL2S_L461.avi	99463	TeOL2S_R462.avi	90154	27.62861	5	1.08444	-1741.06434	1708.70219	-8796.17729	16.72151	16.99721	83.11583	0.33050	9128.18180	15.28316	Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeOL2S	563	TeOL2S_L461.avi	99838	TeOL2S_R462.avi	90529	27.73278	5	1.18861	-318.40688	-160.56503	-1957.92930	1.07248	0.90498	4.21760	7.80823	1990.13850	10.46657	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S	564	TeOL2S_L461.avi	99846	TeOL2S_R462.avi	90537	27.73500	5	1.19083	-1115.80431	1514.47401	-7385.98376	9.27665	12.67123	58.40208	10.03086	7621.77190	14.03852	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S	567	TeOL2S_L461.avi	100285	TeOL2S_R462.avi	90976	27.85694	5	1.31278	821.91489	149.75275	-3617.37300	3.48900	1.69070	14.21788	0.28828	3712.59443	12.95224	Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
TeOL2S	570	TeOL2S_L461.avi	100830	TeOL2S_R462.avi	91521	28.00833	5	1.46417	1195.78333	-189.68559	-2898.31623	3.92648	1.37687	9.41414	0.20709	3141.03731	22.72304	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	School Multispecies F		
TeOL2S	574	TeOL2S_L461.avi	100915	TeOL2S_R462.avi	91606	28.03194	5	1.48778	1499.62983	51.80506	-2672.09103	4.49220	1.18664	8.05108	0.40043	3064.57890	29.30731	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S	609	TeOL2S_L461.avi	105264	TeOL2S_R462.avi	95955	29.24000	6	0.07528	-411.82257	-407.53639	-1361.66100	0.84079	0.85593	2.10558	0.42410	1479.79878	23.27033	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL2S	635	TeOL2S_L461.avi	106505	TeOL2S_R462.avi	97196	29.58472	6	0.42000	1460.45061	165.99409	-6779.35075	10.88065	3.26518	49.46261	1.65012	6936.86288	12.20176	Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
TeOL2S	636	TeOL2S_L461.avi	106601	TeOL2S_R462.avi	97292	29.61139	6	0.44667	2474.95871	-424.46643	-8627.45168	23.19112	5.12253	80.83321	8.17880	8985.46130	16.28373	Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
TeOL2S	637	TeOL2S_L461.avi	106640	TeOL2S_R462.avi	97331	29.62222	6	0.45750	1689.62807	-285.52662	-8217.82914	15.12999	4.11575	72.53314	0.25602	8394.58661	11.83456	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL2S	652	TeOL2S_L461.avi	107272	TeOL2S_R462.avi	97963	29.79778	6	0.63306	822.29473	270.85987	-5987.39524	5.76518	3.21185	38.28937	0.50728	6049.66408	8.13538	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies D		0.497
TeOL2S	653	TeOL2S_L461.avi	107272	TeOL2S_R462.avi	97963	29.79778	6	0.63306	707.64438	381.69077	-6974.29559	5.97029	4.30754	51.73473	5.89722	7020.48769	6.43377	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies D		1.106
TeOL2S	655	TeOL2S_L461.avi	107280	TeOL2S_R462.avi	97971	29.80000	6	0.63528	2434.57324	227.03563	-4842.49520	13.06267	2.51789	26.25545	0.31761	5424.79970	26.76339	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies D		
TeOL2S	658	TeOL2S_L461.avi	107989	TeOL2S_R462.avi	98680	29.99694	6	0.83222	-2747.33939	275.45768	-6331.92002	19.21931	3.49792	44.58479	5.04993	6907.74650	23.53099	Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeOL2S	660	TeOL2S_L461.avi	108151	TeOL2S_R462.avi	98842	30.04194	6	0.87722	-1513.11709	-66.92127	-3524.36042	5.99135	1.54373	13.92902	0.02191	3836.02896	23.27143	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL2S	666	TeOL2S_L461.avi	109265	TeOL2S_R462.avi	99956	30.35139	6	1.18667	-2497.35061	506.02112	-7812.22270	21.31990	5.75425	66.67538	4.12713	8217.27698	18.00517	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies G		
TeOL2S	682	TeOL2S_L461.avi	109317	TeOL2S_R462.avi	100008	30.36583	6	1.20111	-1557.10606	189.92194	-3757.38482	6.55150	1.84897	15.77345	0.29815	4071.68151	22.62392	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies G		
TeOL2S	683	TeOL2S_L461.avi	109317	TeOL2S_R462.avi	100008	30.36583	6	1.20111	-1900.43014	105.45991	-4031.52766	8.55316	1.84325	18.25714	0.53323	4458.24762	25.25730	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies G		
TeOL2S	684	TeOL2S_L461.avi	109425	TeOL2S_R462.avi	100116	30.39583	6	1.23111	-2315.99655	556.16239	-5886.02869	15.03904	4.58309	38.34346	5.94311	6349.68427	21.96025	Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing	School Multispecies G		
TeOL2S	690	TeOL2S_L461.avi	109761	TeOL2S_R462.avi	100452	30.48917	6	1.32444	-209.21956	473.27989	-7689.35412	3.70806	5.32447	62.65749	1.54098	7706.74597	3.56647	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	691	TeOL2S_L461.avi	109787	TeOL2S_R462.avi	100478	30.49639	6	1.33167	-266.26924	495.13265	-6785.45542	3.47725	4.79637	48.85650	7.49374	6808.70478	4.46356	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	694	TeOL2S_L461.avi	109980	TeOL2S_R462.avi	100671	30.55000	6	1.38528	1376.70147	320.27740	-5756.85683	8.76116	3.29991	35.83048	3.53374	5927.83984	13.72732	Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			0.351
TeOL2S	700	TeOL2S_L461.avi	110330	TeOL2S_R462.avi	101021	30.64722	6	1.48250	2242.48173	188.96534	-8034.17803	19.58388	4.01370	69.98844	1.26227	8343.40751	15.62472	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL2S	703	TeOL2S_L461.avi	110753	TeOL2S_R462.avi	101444	30.76472	6	1.60000	1209.78307	-564.76833	-2248.12426	3.07552	1.70170	5.69138	0.83343	2614.68947	30.83857	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S	706	TeOL2S_L461.avi	110776	TeOL2S_R462.avi	101467	30.77111	6	1.60639	939.53733	-475.44404	-2001.39344	2.18387	1.36088	4.52615	0.80002	2261.49356	27.89236	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S	707	TeOL2S_L461.avi	110776	TeOL2S_R462.avi	101467	30.77111	6	1.60639	948.44469	-424.63622	-2211.79788	2.43301	1.40326	5.51837	0.25534	2443.74980	25.29461	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing	School H		
TeOL2S	708	TeOL2S_L461.avi	111034	TeOL2S_R462.avi	101725	30.84278	6	1.67806	12.40021	-6.38732	-5149.95649	2.21824	2.20291	28.20619	0.56567	5149.97538	0.40752	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL2S	710	TeOL2S_L461.avi	111249	TeOL2S_R462.avi	101940	30.90250	6	1.73778	1867.63172	297.78644	-3551.10668	7.38392	2.00065	14.16849	2.01058	4023.31749	27.99093	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S	711	TeOL2S_L461.avi	111249	TeOL2S_R462.avi	101940	30.90250	6	1.73778	1961.12603	369.26059	-3708.12906	8.08331	2.28965	15.43338	3.02081	4211.00817	28.23133	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S	712	TeOL2S_L461.avi	111249	TeOL2S_R462.avi	101940	30.90250	6	1.73778	1912.05372	268.82360	-3270.76979	6.93594	1.77698	12.00307	0.17253	3798.17726	30.51288	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S	713	TeOL2S_L461.avi	111249	TeOL2S_R462.avi	101940	30.90250	6	1.73778	1771.36802	689.35044	-4899.92875	9.58748	4.40022	26.45223	0.22604	5255.68744	21.09084	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S	714	TeOL2S_L461.avi	111249	TeOL2S_R462.avi	101940	30.90250	6	1.73778	1719.61529	636.11516	-4763.13425	9.05696	4.03291	25.00488	0.40889	5103.83847	20.94706	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies I		
TeOL2S	722	TeOL2S_L461.avi	111726	TeOL2S_R462.avi	102417	31.03500	6	1.87028	1308.65433	363.07348	-3024.63946	4.45992	1.83674	10.23737	1.89083	3315.54556	24.09870	Labridae		sp9		1	AD	Passing			
TeOL2S	737	TeOL2S_L461.avi	111859	TeOL2S_R462.avi	102550	31.07194	6	1.90722	1117.70770	-76.20475	-2568.40773	3.27356	1.13156	7.42130	1.02150	2802.10563	23.58933	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL2S	739	TeOL2S_L461.avi	112017	TeOL2S_R462.avi	102708	31.11583	6	1.95111	-386.23436	-328.22320	-3189.61646	1.88967	1.73406	10.98848	3.35889	3229.63785	9.23469	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL3N	1	TiOL3W_L461.avi	44548	TiOL3W_R462.avi	49569	12.37444	1	0.03083	1679.39033	49.64270	-4611.59502	8.57466	2.03017	23.49047	3.77084	4908.11827	20.01110	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	2	TiOL3W_L461.avi	44567	TiOL3W_R462.avi	49588	12.37972	1	0.03611	1709.76163	-50.23836	-5355.00529	10.08269	2.31201	31.41261	3.95698	5621.55586	17.72640	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	4	TiOL3W_L461.avi	44663	TiOL3W_R462.avi	49684	12.40639	1	0.06278	2102.89568	-80.28953	-4858.04118	11.31016	2.12648	26.29656	2.30819	5294.25922	23.43539	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	7	TiOL3W_L461.avi	45064	TiOL3W_R462.avi	50085	12.51778	1	0.17417	2917.50279	-247.63142	-5500.60678	17.75488	2.73820	33.89706	3.41008	6231.35770	28.05454	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	8	TiOL3W_L461.avi	45113	TiOL3W_R462.avi	50134	12.53139	1	0.18778	2821.82278	-233.95842	-5159.60862	16.10726	2.53758	29.84748	0.27622	5885.48906	28.78458	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	19	TiOL3W_L461.avi	46353	TiOL3W_R462.avi	51374	12.87583	1	0.53222	599.22945	-101.15280	-2589.57358	1.96456	1.14285	7.35275	16.81188	2659.92465	13.26239	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	23	TiOL3W_L461.avi	46371	TiOL3W_R462.avi	51392	12.88083	1	0.53722	735.44624	59.13397	-3339.60588	2.94645	1.46293	12.12801	0.28034	3420.13822	12.43704	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TeOL3N	43	TiOL3W_L461.avi	46858	TiOL3W_R462.avi	51879	13.01611	1	0.67250	-1134.44862	-146.66283	-2219.75974	2.89133	1.03082	5.60003	6.12777	2497.16178	27.30470	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies A		
TeOL3N	44	TiOL3W_L461.avi	46858	TiOL3W_R462.avi	51879	13.01611	1	0.67250	-1968.76591	-232.97393	-3431.99125	7.53361	1.71774	13.30250	10.43065	3963.44295	30.05120	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TeOL3N	45	TiOL3W_L461.avi	46858	TiOL3W_R462.avi	51879	13.01611	1	0.67250	-1853.91258	-213.48629	-3267.14250	6.76881	1.60373	12.06831	39.90014	3762.55078	29.77185	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies A		
TeOL3N	47	TiOL3W_L461.avi	48223	TiOL3W_R462.avi	53244	13.39528	1	1.05167	2479.52014	536.81825	-4156.16468	11.33571	3.16393	19.26598	3.35279	4869.28114	31.33555	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	50	TiOL3W_L461.avi	52232	TiOL3W_R462.avi	57253	14.50889	1	2.16528	2269.18210	-65.60679	-4456.48045	11.22406	1.95088	22.28885	10.85434	5001.37078	27.00498	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeOL3N	76	TiOL3W_L461.avi	58527	TiOL3W_R462.avi	63548	16.25750	2	0.31917	1764.43009	408.45866	-4014.90165	7.87779	2.59690	17.98398	0.22317	4404.48490	24.21111	Labridae		sp9		1	AD	Passing			
TeOL3N	82	TiOL3W_L461.avi	59190	TiOL3W_R462.avi	64211	16.44167	2	0.50333	1995.27953	136.46586	-4264.13392	9.45122	2.00557	20.35054	0.19431	4709.84091	25.10775	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeOL3N	103	TiOL3W_L461.avi	67101	TiOL3W_R462.avi	72122	18.63917	3	0.09194	1300.25062	-474.85282	-2367.06618	3.46747	1.60256	6.31638	1.01707	2742.10488	30.42728	Labridae		sp9		1	AD	Passing			
TeOL3N	105	TiOL3W_L461.avi	67291	TiOL3W_R462.avi	72312	18.69194	3	0.14472	-1597.39401	-130.25603	-4990.76192	8.84115	2.22747	27.36098	0.39486	5241.78775	17.83153	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL3N	113	TiOL3W_L461.avi	71117	TiOL3W_R462.avi	76138	19.75472	3	1.20750	-1368.19552	-468.55826	-2591.06879	4.01549	1.74999	7.60764	3.48748	2967.34617	29.27063	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL3N	114	TiOL3W_L461.avi	71117	TiOL3W_R462.avi	76138	19.75472	3	1.20750	-1420.07043	-518.65262	-2668.61225	4.28161	1.91716	8.06333	13.50823	3067.09829	29.64088	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeOL3N	116	TiOL3W_L461.avi	72804	TiOL3W_R462.avi	77825	20.22333	3	1.67611	-763.93302	-458.89575	-1707.91534	1.57963	1.14885	3.30999	0.01564	1926.43551	27.71700	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TeOL3N	128	TiOL3W_L461.avi	79816	TiOL3W_R462.avi	84837	22.17111	4	0.45000	-1569.40823	-36.68216	-4755.38358	8.29070	2.05395	24.88906	0.57268	5007.79999	18.27885	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
TeOL3N	131	TiOL3W_L461.avi	81411	TiOL3W_R462.avi	86432	22.61417	4	0.89306	-1437.71165	-295.78309	-2699.67501	4.38785	1.46263	8.26518	1.55008	3072.90540	28.59752	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TeOL3N	136	TiOL3W_L461.avi	83350	TiOL3W_R462.avi	88371	23.15278	4	1.43167	-1494.86958	-846.94084	-6609.89844	10.91799	6.44710	47.29424	0.34146	6829.54620	14.72700	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School C		
TeOL3N	137	TiOL3W_L461.avi	83350	TiOL3W_R462.avi	88371	23.15278	4	1.43167	-1038.59820	-900.17483	-6797.22861	8.02720	6.92133	49.57806	0.09060	6934.79039	11.63813	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School C		
TeOL3N	138	TiOL3W_L461.avi	83350	TiOL3W_R462.avi	88371	23.15278	4	1.43167	-920.83004	-883.36433	-6641.73896	7.07141	6.65275	47.28106	0.45683	6763.20611	11.09387	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School C		
TeOL3N	141	TiOL3W_L461.avi	84330	TiOL3W_R462.avi	89351	23.42500	4	1.70389	-1984.71655	-195.44326	-5721.24901	12.52759	2.68206	36.05118	2.78604	6058.87680	19.25059	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	142	TiOL3W_L461.avi	84352	TiOL3W_R462.avi	89373	23.43111	4	1.71000	-2392.04246	-336.92529	-5092.33103	13.53400	2.83272	29.05145	1.00703	5636.24175	25.42364	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	143	TiOL3W_L461.avi	84379	TiOL3W_R462.avi	89400	23.43861	4	1.71750	-2226.72254	-121.83435	-4875.14393	12.06695	2.18398	26.60357	0.58313	5360.98547	24.59986	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	144	TiOL3W_L461.avi	84379	TiOL3W_R462.avi	89400	23.43861	4	1.71750	-2225.19123	-67.65194	-5051.83834	12.48017	2.20676	28.50172	0.21670	5520.60897	23.79332	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	145	TiOL3W_L461.avi	84379	TiOL3W_R462.avi	89400	23.43861	4	1.71750	-2137.00465	-118.32715	-4857.88690	11.53654	2.16977	26.37063	4.22511	5308.47015	23.79643	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	146	TiOL3W_L461.avi	84379	TiOL3W_R462.avi	89400	23.43861	4	1.71750	-2084.21063	-55.19225	-5208.96410	12.02769	2.26335	30.13931	0.59960	5610.72964	21.82466	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	147	TiOL3W_L461.avi	84379	TiOL3W_R462.avi	89400	23.43861	4	1.71750	-1806.45284	-56.57789	-5299.17826	10.58406	2.29519	30.91811	0.33580	5598.90731	18.84474	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	148	TiOL3W_L461.avi	84425	TiOL3W_R462.avi	89446	23.45139	4	1.73028	-2413.17592	-132.19363	-4536.87869	12.17525	2.05627	23.16393	0.23434	5140.44370	28.06290	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	149	TiOL3W_L461.avi	84425	TiOL3W_R462.avi	89446	23.45139	4	1.73028	-2429.37175	-130.55633	-5038.99200	13.60287	2.27144	28.46967	0.26274	5595.56363	25.79025	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	152	TiOL3W_L461.avi	84506	TiOL3W_R462.avi	89527	23.47389	4	1.75278	-1950.92426	-196.72196	-4480.37797	9.73466	2.13059	22.44969	0.55223	4890.66373	23.66964	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	153	TiOL3W_L461.avi	84506	TiOL3W_R462.avi	89527	23.47389	4	1.75278	-2371.97418	-186.40767	-5603.18863	14.71751	2.62111	34.95421	0.08605	6087.42410	23.03405	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	154	TiOL3W_L461.avi	84506	TiOL3W_R462.avi	89527	23.47389	4	1.75278	-2440.74816	-236.28503	-4982.03715	13.51632	2.46677	27.85297	3.01047	5552.81697	26.23823	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	155	TiOL3W_L461.avi	84506	TiOL3W_R462.avi	89527	23.47389	4	1.75278	-2438.26484	-237.22171	-4655.47559	12.62311	2.31613	24.38040	4.60380	5260.69031	27.78584	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	156	TiOL3W_L461.avi	84512	TiOL3W_R462.avi	89533	23.47556	4	1.75444	-2471.99817	-260.83268	-5146.70627	14.13374	2.61399	29.69249	1.11004	5715.53970	25.81382	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School Multispecies		
TeOL3N	157	TiOL3W_L461.avi	84546	TiOL3W_R462.avi	89567	23.48500	4	1.76389	-2018.98759	-333.04384	-3922.50919	8.84309	2.19785	17.34952	0.17093	4424.17308	27.60232	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	158	TiOL3W_L461.avi	84546	TiOL3W_R462.avi	89567	23.48500	4	1.76389	-2424.26885	-339.39800	-5079.04809	13.68213	2.83571	28.91819	5.04365	5638.17346	25.77737	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	160	TiOL3W_L461.avi	84614	TiOL3W_R462.avi	89635	23.50389	4	1.78278	-734.02154	-186.72640	-2619.39877	2.32470	1.23721	7.58236	2.31729	2726.70209	16.20701	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeOL3N	161	TiOL3W_L461.avi	84623	TiOL3W_R462.avi	89644	23.50639	4	1.78528	-2319.00191	-359.92100	-4448.94092	11.48345	2.56762	22.27934	2.88224	5029.94914	27.86063	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
TeOL3N	163	TiOL3W_L461.avi	84635	TiOL3W_R462.avi	89656	23.50972	4	1.78861	-1397.23604	-293.03273	-2615.07610	4.13666	1.41342	7.75806	2.83930	2979.38915	28.69681	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School Multispecies		
