OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NIL3	244	0	481.23711	207.21649	89.69072	240.00000
NIL3	244	1	565.36082	232.57732	134.84536	261.64948
NIL3	245	0	1307.62887	867.21649	291.95876	870.92784
NIL3	246	0	1029.27835	903.09278	43.29897	890.72165
NIL3	247	0	385.36082	457.25773	366.80412	477.20619
NIL3	248	0	650.72165	702.68041	596.28866	717.52577
NIL3	248	1	561.64948	692.78351	513.40206	706.39175
NIL3	249	0	424.94845	647.30928	32.16495	644.41237
NIL3	249	1	538.76289	673.90722	133.60825	672.24742
NIL3	250	0	912.06186	585.48454	931.77320	608.92784
NIL3	250	1	878.65979	576.20619	900.53608	599.03093
NIL3	251	0	1314.11340	676.69072	1304.09278	710.89691
NIL3	251	1	1278.85567	672.36082	1264.19588	704.40206
NIL3	252	0	217.43299	763.72165	6.80412	753.20619
NIL3	252	1	236.29897	748.87629	48.24742	740.83505
NIL3	253	0	524.75258	804.91753	399.88660	807.73196
NIL3	253	1	559.39175	816.05155	435.14433	820.10309
NIL3	254	0	255.96907	853.60825	28.14433	837.56701
NIL3	254	1	316.27835	861.03093	74.84536	849.62887
NIL3	255	0	341.44330	926.59794	63.09278	908.04124
NIL3	255	1	285.77320	912.98969	8.65979	896.90722
NIL3	256	0	281.88660	781.76289	142.26804	777.16495
NIL3	256	1	179.51546	778.36082	44.53608	770.67010
NIL3	257	0	233.46392	415.57732	319.68041	439.42268
NIL3	258	0	144.74227	383.50515	169.48454	408.24742
NIL3	259	0	254.38536	418.41553	39.61850	437.15525
NIL3	259	1	335.31021	433.70776	128.09634	451.67123
NIL3	260	0	290.98459	517.26941	101.57803	530.01826
NIL3	260	1	352.64162	527.05023	167.55106	541.35160
NIL3	261	0	299.65318	541.23288	29.59538	547.39726
NIL3	261	1	365.00963	538.76712	98.65125	546.16438
NIL3	262	0	336.24470	561.75342	79.07514	569.76712
NIL3	262	1	397.90173	555.23288	144.43160	564.48858
NIL3	263	0	369.94220	580.68493	138.11175	589.31507
NIL3	264	0	486.20231	519.60274	216.84586	532.89498
NIL3	264	1	556.49133	522.86301	295.61272	534.44749
NIL3	265	0	320.61657	583.15068	4.93256	588.08219
NIL3	265	1	406.93642	600.41096	82.62042	607.80822
NIL3	266	0	477.22543	581.91781	213.33333	589.31507
NIL3	266	1	543.81503	589.31507	276.22351	599.17808
NIL3	267	0	275.35838	384.31507	315.80732	405.31507
NIL3	267	1	345.03083	399.06393	377.61850	420.37443
NIL3	268	0	330.48170	560.95890	24.66281	568.35616
NIL3	268	1	405.70328	562.19178	104.81696	569.58904
NIL3	269	0	398.30443	620.13699	80.15414	622.60274
NIL3	269	1	471.05973	625.06849	160.30829	627.53425
NIL3	270	0	331.71484	647.26027	8.63198	646.02740
NIL3	270	1	400.77071	655.89041	72.75530	654.65753
NIL3	271	0	447.63006	637.39726	141.81118	642.32877
NIL3	271	1	517.91908	644.79452	204.70135	648.49315
NIL3	272	0	1041.26012	686.37900	737.08285	704.88128
NIL3	272	1	1120.02697	684.51598	821.70713	706.27854
NIL3	273	0	426.66667	711.36986	25.89595	703.97260
NIL3	273	1	530.25048	702.73973	119.61464	700.27397
NIL3	274	0	781.81118	734.79452	410.63584	740.95890
NIL3	274	1	854.56647	732.32877	484.62428	743.42466
NIL3	275	0	510.52023	779.17808	49.32563	770.54795
NIL3	275	1	607.93834	777.94521	141.81118	771.78082
NIL3	276	0	441.96907	668.35052	250.46392	675.77320
NIL3	276	1	482.17526	669.27835	305.20619	675.77320
NIL3	277	0	680.11340	830.27835	165.77320	820.01031
NIL3	277	1	778.77320	853.47423	223.29897	849.39175
NIL3	278	0	33.29480	523.97260	54.25819	540.00000
NIL3	278	1	87.55299	506.71233	102.35067	519.04110
NIL3	279	0	112.98651	625.72603	86.93642	625.38356
NIL3	280	0	173.87283	503.01370	167.70713	519.04110
NIL3	280	1	229.36416	528.90411	229.36416	543.69863
NIL3	281	0	596.80925	663.23288	567.11946	679.11872
NIL3	281	1	564.59345	639.94521	532.12909	656.45205
NIL3	282	0	298.11561	542.94977	266.16570	556.85388
NIL3	282	1	359.77264	562.51142	335.52987	580.29680
NIL3	283	0	229.36416	538.76712	123.31407	547.39726
NIL3	283	1	291.02119	525.20548	192.36994	537.53425
NIL3	284	0	320.10597	607.43379	208.42967	615.03196
NIL3	284	1	273.55491	601.68950	175.59730	607.73516
NIL3	285	0	210.86705	509.17808	12.33141	516.57534
NIL3	285	1	286.08863	532.60274	85.08671	542.46575
NIL3	286	0	506.04432	682.31507	163.42582	684.18721
NIL3	286	1	587.12331	696.13242	237.10597	701.10959
NIL3	287	0	526.08285	718.95434	202.35453	719.42466
NIL3	287	1	596.21773	766.46119	257.84586	767.24201
NIL3	288	0	815.10597	568.35616	498.18882	581.91781
NIL3	288	1	728.78613	591.78082	405.70328	604.10959
NIL3	289	0	446.39692	727.39726	131.94605	726.16438
NIL3	290	0	519.15222	676.84932	109.74952	671.91781
NIL3	290	1	644.93256	674.38356	223.19846	680.54795
NIL3	291	0	509.28709	617.67123	71.52216	621.36986
NIL3	291	1	607.93834	641.09589	139.34489	647.26027
NIL3	292	0	298.42004	526.43836	22.19653	537.53425
NIL3	293	0	695.49133	516.57534	582.04239	535.06849
NIL3	294	0	894.02697	533.83562	557.37958	549.86301
NIL3	294	1	743.58382	549.86301	379.80732	564.65753
NIL3	295	0	1124.62428	754.52055	698.89017	768.14384
NIL3	295	1	1193.68015	758.21918	739.27553	774.10274
NIL3	296	0	1552.98073	743.26027	1599.00193	792.30137
NIL3	296	1	1606.31407	750.96575	1657.26782	800.93151
NIL3	297	0	1667.20617	708.90411	1742.42775	761.91781
NIL3	298	0	1828.43931	686.85616	1817.95761	736.62329
NIL3	298	1	1904.27746	676.06849	1899.34489	728.91781
NIL3	299	0	1440.64162	716.00685	1239.91908	749.75342
NIL3	299	1	1496.74952	717.23973	1281.84586	754.99315
NIL3	300	0	1372.06166	737.05479	1237.76108	772.35616
NIL3	300	1	1471.32948	739.21233	1332.71291	780.06164
NIL3	301	0	1592.79383	719.79452	1411.32563	762.80137
NIL3	301	1	1656.30058	721.33562	1460.95954	764.65068
NIL3	302	0	740.51252	713.39726	649.89017	727.16438
NIL3	302	1	823.33847	716.78767	714.93834	732.50685
NIL3	303	0	552.44701	729.86301	409.40270	743.42466
NIL3	303	1	503.12139	707.67123	381.04046	716.30137
NIL3	304	0	979.11368	361.23288	1101.19461	385.89041
NIL3	305	0	1829.98073	596.71233	1878.07322	642.32877
NIL3	306	0	1706.66667	620.13699	1508.13102	659.58904
NIL3	306	1	1596.91715	644.79452	1402.08092	681.78082
NIL3	307	0	1848.47784	724.93151	1605.54913	771.78082
NIL3	307	1	1757.22543	713.83562	1508.13102	760.68493
NIL3	308	0	1566.08863	680.54795	1346.58960	718.76712
NIL3	308	1	1478.53565	657.12329	1277.53372	694.10959
NIL3	309	0	1312.66089	624.84247	1064.27360	651.22603
NIL3	309	1	1410.07900	625.15068	1136.41233	655.84932
NIL3	310	0	398.30443	784.10959	67.82274	776.71233
NIL3	311	0	1813.94990	382.19178	1857.10983	409.31507
NIL3	312	0	1134.06358	635.77397	1225.55106	665.60959
NIL3	312	1	1176.29865	631.76712	1268.71098	663.76027
NIL3	313	0	1506.10212	677.98630	1547.97495	717.08904
NIL3	313	1	1466.64162	685.38356	1494.02505	729.41781
NIL3	314	0	1838.61272	859.31507	1309.59538	914.79452
NIL3	314	1	1759.69171	892.60274	1199.84586	935.75342
NIL3	315	0	1833.68015	800.13699	1420.57803	853.15068
NIL3	315	1	1757.22543	849.45205	1330.55877	906.16438
NIL3	316	0	1646.63006	878.86301	1246.85164	927.99315
NIL3	316	1	1577.57418	904.13699	1178.41233	951.10959
NIL3	317	0	1704.26782	853.92466	1287.54913	903.84247
NIL3	317	1	1619.18112	871.18493	1223.11753	914.63014
NIL3	318	0	1701.49326	878.58219	1248.70520	929.42466
NIL3	318	1	1621.95568	899.84932	1177.79961	944.21918
NIL3	319	0	1829.98073	743.42466	1453.87283	791.50685
NIL3	319	1	1732.56262	733.56164	1341.65703	777.94521
NIL3	320	0	1605.65703	667.84247	1647.80732	714.86986
NIL3	321	0	1807.78420	375.74658	1698.95954	394.15753
NIL3	321	1	1741.50289	366.50000	1632.06166	386.14384
NIL3	322	0	365.00963	595.47945	429.13295	610.27397
NIL3	323	0	118.07322	563.36986	180.96339	574.08904
NIL3	324	0	337.43547	181.22034	30.51494	219.10169
NIL3	324	1	412.80737	205.01695	100.39415	239.23729
NIL3	325	0	416.22378	230.64407	95.20661	263.59322
NIL3	326	0	1907.79402	853.01695	1666.11570	917.69492
NIL3	327	0	1901.69104	864.00000	1634.38017	926.23729
NIL3	328	0	216.04577	475.93220	58.58868	489.35593
NIL3	328	1	306.36999	445.42373	141.58932	461.28814
NIL3	329	0	176.98665	364.88136	3.66179	383.18644
NIL3	329	1	239.23713	368.54237	58.58868	392.94915
NIL3	330	0	291.72282	266.03390	118.39797	294.10169
NIL3	331	0	340.54673	286.77966	190.41322	314.84746
NIL3	332	0	183.08964	298.98305	2.44120	327.05085
NIL3	333	0	1729.58678	744.40678	1259.65671	789.55932
NIL3	333	1	1915.11761	743.18644	1447.42467	789.71186
NIL3	334	0	394.25302	248.94915	75.67705	280.67797
NIL3	334	1	489.45963	295.32203	185.53083	323.38983
NIL3	335	0	373.50286	430.77966	350.31151	453.96610
NIL3	335	1	294.16402	442.98305	275.85505	460.06780
NIL3	336	0	124.50095	417.35593	120.83916	435.66102
NIL3	336	1	175.76605	434.44068	167.22187	455.18644
NIL3	337	0	213.60458	369.76271	220.92816	394.16949
NIL3	338	0	153.79530	428.33898	107.41259	446.64407
NIL3	339	0	713.35156	297.98305	742.04196	326.10169
NIL3	340	0	351.53210	258.71186	179.42784	292.88136
NIL3	340	1	413.78258	241.62712	242.89892	272.13559
NIL3	341	0	159.59313	668.67797	90.01907	671.83051
NIL3	341	1	129.07819	685.45763	66.82772	686.77966
NIL3	342	0	1782.07247	480.98305	1614.30324	514.69492
NIL3	342	1	1727.45073	471.52542	1555.10426	494.55932
NIL3	343	0	543.16592	301.42373	499.22441	329.49153
NIL3	343	1	515.09218	329.49153	462.60648	357.55932
NIL3	344	0	1065.58169	436.88136	972.81627	460.06780
NIL3	344	1	1111.96440	438.10169	1017.97839	461.28814
NIL3	345	0	275.03497	257.00000	217.57152	286.40678
NIL3	345	1	242.68913	238.69492	194.68531	271.15254
NIL3	346	0	389.37063	444.20339	242.89892	462.50847
NIL3	346	1	436.97394	414.91525	291.72282	435.66102
NIL3	347	0	1882.16147	837.15254	1397.58423	895.72881
NIL3	347	1	1802.82263	860.33898	1285.28926	914.03390
NIL3	348	0	186.75143	394.16949	13.42657	414.91525
NIL3	349	0	1617.32168	631.61017	1085.92816	658.64407
NIL3	349	1	1715.27463	587.98305	1183.57597	615.93220
NIL3	350	0	316.13477	540.61017	12.20598	549.15254
NIL3	351	0	913.00699	844.47458	14.64717	831.05085
NIL3	352	0	46.38271	139.11864	70.79466	180.61017
NIL3	352	1	142.80992	146.44068	163.56008	184.27119
NIL3	353	0	1070.28481	806.88136	523.78067	818.28814
NIL3	353	1	1137.41767	804.74576	604.34011	821.64407
NIL3	354	0	705.50540	148.88136	272.19326	183.05085
NIL3	354	1	811.69739	200.13559	373.50286	231.86441
NIL3	355	0	1165.67069	1018.98305	101.30960	1008.00000
NIL3	355	1	1274.30388	1047.05085	162.33948	1044.61017
NIL3	356	0	725.03497	217.22034	219.70757	244.06780
NIL3	357	0	952.06612	795.66102	264.86968	794.44068
NIL3	357	1	1057.03751	804.20339	339.32613	804.20339
NIL3	358	0	1673.58678	986.03390	1269.84043	1045.22034
NIL3	358	1	1591.19644	1006.77966	1161.81755	1060.47458
NIL3	359	0	513.09345	520.32203	6.10299	530.10169
NIL3	359	1	605.55372	510.25424	112.60013	521.25424
NIR1	0	0	931.97970	902.23224	694.41624	925.36640
NIR1	1	0	442.23350	969.19955	107.20812	966.76437
NIR1	2	0	1357.15736	563.74295	1472.89340	599.05299
NIR1	3	0	283.85787	803.60767	159.59391	804.82525
NIR1	4	0	1606.16244	632.95716	1664.15228	677.81060
NIR1	5	0	1446.09137	612.44645	1553.29949	655.06201
NIR1	6	0	1340.10152	567.39572	1461.92893	605.14092
NIR1	7	0	112.89340	723.47802	159.65482	733.37542
NIR1	7	1	174.41624	725.30440	216.50761	731.54904
NIR1	8	0	281.42132	910.75536	6.09137	891.27396
NIR1	8	1	325.27919	893.70913	54.82234	875.44532
NIR1	9	0	333.80711	892.49154	76.75127	879.09808
NIR1	9	1	366.70051	875.44532	123.04569	869.35738
NIR1	10	0	1393.70558	607.57610	1488.73096	646.53890
NIR1	11	0	1733.60406	1002.07441	913.70558	1051.99549
NIR1	12	0	718.32995	606.79594	707.36548	633.50733
NIR1	12	1	756.70558	605.98422	742.89848	633.10147
NIR1	13	0	830.86294	860.83427	331.37056	865.70462
NIR1	14	0	729.74619	926.58399	229.03553	919.27847
NIR1	15	0	518.98477	582.00676	616.44670	601.48816
NIR1	16	0	1498.47716	686.71928	1597.15736	734.20519
NIR1	17	0	1425.72081	654.67193	1524.67513	696.05975
NIR1	18	0	1130.55838	663.58512	1207.30964	700.11274
NIR1	19	0	1542.77665	746.21646	1625.91371	797.75197
NIR1	19	1	1489.57868	735.86697	1562.96954	787.80834
NIR1	20	0	1424.16244	741.51071	1535.02538	788.99662
NIR1	21	0	1849.34010	909.53777	1683.65482	982.59301
NIR1	21	1	1906.59898	922.93123	1729.94924	998.42165
NIR1	22	0	1550.86294	639.23337	1636.14213	684.28410
NIR1	23	0	1722.63959	943.63021	890.55838	987.46336
NIR1	24	0	1860.30457	814.56595	1409.54315	870.57497
NIR1	24	1	1795.73604	781.69109	1340.10152	830.39459
NIR1	25	0	1715.32995	628.27508	1773.80711	675.76099
NIR1	25	1	1688.52792	652.62683	1736.04061	701.33033
NIR1	26	0	443.45178	573.48365	583.55330	594.18264
NIR1	27	0	104.77157	678.19617	166.90355	689.15445
NIR1	27	1	162.03046	667.23788	214.41624	675.76099
NIR1	28	0	951.47208	942.41263	489.74619	950.93574
NIR1	28	1	1002.63959	942.41263	542.13198	954.58850
NIR1	29	0	450.76142	667.23788	578.68020	686.71928
NIR1	30	0	1297.46193	708.63585	1371.77665	748.81623
NIR1	31	0	1611.77665	571.04848	1686.09137	610.01127
NIR1	32	0	1905.38071	736.64036	1710.45685	787.77903
NIR1	33	0	1884.67005	718.37655	1879.79695	773.16798
NIR1	33	1	1814.01015	689.15445	1795.73604	740.29312
NIR1	34	0	1767.90863	604.46336	1836.54822	647.43405
NIR1	34	1	1715.72589	588.02593	1777.86802	626.32920
NIR1	35	0	1686.09137	703.76550	1757.96954	757.33935
NIR1	36	0	1348.54822	659.36302	1407.52792	698.53664
NIR1	36	1	1319.51269	646.98422	1375.64975	688.18715
NIR1	37	0	514.11168	793.86697	164.46701	790.21421
NIR1	38	0	343.55330	707.41826	8.52792	709.85344
NIR1	38	1	395.93909	729.33484	68.22335	729.33484
NIR1	39	0	824.44162	742.49493	895.49746	766.95716
NIR1	39	1	871.75127	731.73957	943.01015	760.26043
NIR1	40	0	1347.85279	721.18489	1365.82234	765.18715
NIR1	40	1	1310.28934	723.41714	1326.83756	764.17249
NIR1	41	0	1583.75635	803.60767	1671.47208	860.83427
NIR1	42	0	1416.85279	778.03833	1522.84264	827.95941
NIR1	43	0	941.72589	678.19617	953.90863	708.63585
NIR1	43	1	894.21320	678.19617	906.39594	703.76550
NIR1	44	0	1844.46701	975.28749	1398.57868	1043.47238
NIR1	45	0	1644.61929	943.11612	1332.79188	995.98647
NIR1	45	1	1614.16244	936.62232	1302.33503	993.55130
NIR1	46	0	1895.63452	796.30214	1906.59898	863.26945
NIR1	46	1	1828.62944	795.08455	1824.97462	860.83427
NIR1	47	0	359.39086	572.26607	423.95939	590.52988
NIR1	47	1	322.84264	568.61330	391.06599	585.65953
NIR1	48	0	607.91878	780.47351	441.01523	791.43179
NIR1	49	0	1416.85279	692.80722	1533.80711	737.85795
NIR1	50	0	138.88325	656.27959	182.74112	667.23788
NIR1	50	1	179.08629	666.02029	215.63452	675.76099
NIR1	51	0	1120.81218	808.47802	967.30964	840.13529
NIR1	52	0	507.65990	795.84216	126.29442	802.22097
NIR1	52	1	417.91371	749.77678	6.29442	752.70575
NIR1	53	0	345.98985	476.07666	458.07107	505.29876
NIR1	54	0	1184.16244	691.58963	960.00000	725.68207
NIR1	55	0	601.82741	765.86246	97.46193	759.77452
NIR1	55	1	562.84264	725.68207	81.62437	728.11725
NIR1	56	0	650.55838	773.16798	25.58376	767.08005
NIR1	57	0	1507.00508	519.90981	1504.56853	554.00225
NIR1	58	0	1526.49746	544.26156	1587.41117	582.00676
NIR1	59	0	362.64975	518.05975	276.34518	536.26043
NIR1	59	1	405.08629	518.87148	312.28426	538.28974
NIR1	60	0	324.06091	550.34949	393.50254	569.83089
NIR1	61	0	1103.75635	720.81172	1154.92386	759.77452
NIR1	61	1	1051.37056	723.24690	1098.88325	757.33935
NIR1	62	0	652.99492	753.68658	4.87310	750.03382
NIR1	63	0	952.69036	607.57610	1017.25888	638.01578
NIR1	64	0	1369.34010	561.30778	1500.91371	599.05299
NIR1	65	0	1427.81726	611.22886	1527.71574	650.19166
NIR1	66	0	732.18274	579.57159	824.77157	606.35851
NIR1	67	0	768.73096	596.61781	846.70051	620.96956
NIR1	68	0	576.24365	601.48816	655.43147	623.40474
NIR1	69	0	1126.90355	625.83991	1111.06599	655.06201
NIR1	69	1	1163.45178	606.35851	1145.17766	639.23337
NIR1	70	0	839.39086	680.63134	700.50761	701.33033
NIR1	70	1	754.11168	657.49718	610.35533	678.19617
NIR1	71	0	793.09645	704.98309	592.08122	724.46449
NIR1	71	1	724.87310	708.63585	509.23858	720.81172
NIR1	72	0	1545.98985	684.28410	1643.45178	731.77001
NIR1	73	0	1603.44162	597.37768	1656.79188	637.65163
NIR1	73	1	1566.89340	597.37768	1606.03046	638.46336
NIR1	74	0	706.59898	662.36753	501.92893	680.63134
NIR1	74	1	659.08629	668.45547	433.70558	684.28410
NIR1	75	0	962.43655	610.01127	1019.69543	638.01578
NIR1	76	0	1025.78680	601.48816	1102.53807	630.71026
NIR1	77	0	1078.40102	614.66855	1171.06599	642.05750
NIR1	78	0	1055.02538	578.35400	1118.37563	608.79369
NIR1	79	0	967.30964	582.00676	1090.35533	613.66404
NIR1	80	0	896.64975	534.52086	969.74619	562.52537
NIR1	81	0	899.08629	577.13641	969.74619	605.14092
NIR1	82	0	857.66497	656.27959	734.61929	679.41375
NIR1	82	1	783.35025	646.53890	650.55838	668.45547
NIR1	83	0	1398.57868	591.74746	1477.76650	631.92785
NIR1	84	0	1251.16751	560.09019	1355.93909	594.18264
NIR1	85	0	305.78680	569.83089	339.89848	588.09470
NIR1	86	0	1375.83249	545.03044	1431.56853	578.95716
NIR1	86	1	1335.42640	540.16009	1387.30457	572.66629
NIR1	87	0	1910.25381	891.27396	1656.85279	961.89402
NIR1	88	0	1706.80203	687.93687	1449.74619	731.77001
NIR1	88	1	1760.40609	695.24239	1494.82234	740.29312
NIR1	89	0	1402.11675	537.13078	1506.28934	573.83991
NIR1	90	0	1405.88832	443.20180	1522.84264	476.07666
NIR1	91	0	1620.77665	430.85231	1703.24873	462.43405
NIR1	92	0	1318.17259	456.59526	1463.14721	488.25254
NIR1	93	0	1347.41117	403.02142	1488.73096	432.24352
NIR1	94	0	216.85279	245.95265	305.78680	283.69786
NIR1	94	1	258.27411	228.90643	339.89848	267.86922
NIR1	95	0	1313.29949	411.54453	1458.27411	440.76663
NIR1	96	0	264.36548	580.78918	116.95431	588.09470
NIR1	96	1	211.97970	591.74746	74.31472	600.27057
NIR1	97	0	1357.15736	393.28072	1487.51269	422.50282
NIR1	98	0	1829.23858	412.53664	1756.95431	439.58061
NIR1	99	0	1751.87817	507.73393	1591.06599	538.17362
NIR1	99	1	1710.45685	476.07666	1543.55330	502.86359
NIR1	100	0	1359.59391	630.71026	1442.43655	669.67306
NIR1	101	0	371.57360	502.86359	76.75127	522.34498
NIR1	102	0	1371.77665	655.06201	1455.83756	696.45998
NIR1	103	0	1899.28934	753.68658	1527.71574	813.34837
NIR1	103	1	1871.26904	774.38557	1483.85787	830.39459
NIR1	104	0	1883.45178	819.43630	1514.31472	880.31567
NIR1	105	0	1890.76142	701.33033	1530.15228	748.81623
NIR1	105	1	1832.28426	687.93687	1469.23858	736.64036
NIR1	106	0	1906.59898	782.90868	1419.28934	835.26494
NIR1	106	1	1843.24873	775.60316	1353.50254	823.08906
NIR1	107	0	1776.24365	714.72379	1287.71574	759.77452
NIR1	107	1	1726.29442	714.72379	1197.56345	754.90417
NIR1	108	0	1369.34010	522.34498	1494.82234	556.43743
NIR1	109	0	1517.96954	533.30327	1603.24873	571.04848
NIR1	110	0	1584.97462	613.66404	1608.12183	656.27959
NIR1	111	0	1778.68020	666.02029	1436.34518	707.41826
NIR1	111	1	1826.19289	668.45547	1493.60406	709.85344
NIR1	112	0	1799.39086	597.83540	1687.30964	638.01578
NIR1	113	0	1360.81218	372.58174	1498.47716	399.36866
NIR1	114	0	1544.57360	396.41037	1642.37056	425.31003
NIR1	115	0	1699.49239	558.87260	1621.52284	595.40023
NIR1	116	0	1135.43147	454.16009	1218.27411	483.38219
NIR1	117	0	1047.47716	488.55130	1048.86802	517.90079
NIR1	117	1	1007.27411	471.50507	1004.80711	499.63698
NIR1	118	0	1075.73604	479.72943	1210.96447	512.60428
NIR1	119	0	1115.93909	428.59076	1240.20305	457.81285
NIR1	120	0	1383.95939	597.83540	1368.12183	633.14543
NIR1	121	0	1251.16751	368.92897	1391.26904	395.71590
NIR1	122	0	1732.38579	768.29763	1323.04569	813.34837
NIR1	123	0	1734.82234	530.86809	1538.68020	562.52537
NIR1	123	1	1701.92893	530.86809	1502.13198	562.52537
NIR1	124	0	51.16751	427.37317	47.51269	450.50733
NIR1	124	1	107.20812	446.85457	95.02538	468.77114
NIR1	125	0	1325.48223	448.07215	1442.43655	479.72943
NIR1	126	0	13.40102	353.10034	13.40102	383.54002
NIR1	127	0	1391.26904	473.64149	1519.18782	505.29876
NIR1	128	0	1408.32487	588.09470	880.81218	611.22886
NIR1	128	1	1475.32995	579.57159	936.85279	603.92334
NIR1	129	0	1548.42640	573.48365	1386.39594	602.70575
NIR1	129	1	1520.40609	556.43743	1357.15736	588.09470
NIR1	130	0	1491.16751	1030.07892	471.47208	1045.90755
NIR1	130	1	1355.93909	1038.60203	358.17259	1037.38444
NIR1	131	0	252.18274	703.76550	252.18274	709.85344
NIR1	131	1	180.30457	706.20068	182.74112	714.72379
NIR1	132	0	426.39594	827.95941	29.23858	819.43630
NIR1	133	0	1751.87817	778.03833	1528.93401	829.17700
NIR1	133	1	1721.42132	768.29763	1487.51269	820.65389
NIR1	134	0	1190.25381	550.34949	1321.82741	585.65953
NIR1	135	0	1315.73604	606.35851	1454.61929	644.10372
NIR1	136	0	1401.01523	636.79820	1522.84264	680.63134
NIR1	137	0	349.64467	466.33596	423.95939	494.34047
NIR1	138	0	1532.58883	662.36753	1627.61421	708.63585
NIR1	139	0	389.84772	410.32694	508.02030	439.54904
NIR1	140	0	1236.54822	495.55806	1357.15736	530.86809
NIR1	141	0	1410.76142	480.94701	1533.80711	519.90981
NIR1	142	0	1443.65482	479.72943	1563.04569	516.25705
NIR1	143	0	1232.89340	519.90981	1240.20305	550.34949
NIR1	143	1	1281.62437	512.60428	1291.37056	544.26156
NIR1	144	0	758.98477	365.27621	727.30964	395.71590
NIR1	144	1	710.25381	368.92897	681.01523	398.15107
NIR1	145	0	352.08122	372.58174	249.74619	396.93348
NIR1	145	1	308.22335	349.44758	205.88832	376.23450
NIR1	146	0	1371.77665	612.44645	942.94416	638.01578
NIR1	146	1	1440.00000	625.83991	1000.20305	651.40924
NIR1	147	0	1307.20812	797.51973	525.07614	808.47802
NIR1	147	1	1208.52792	776.82074	410.55838	785.34386
NIR1	148	0	1743.35025	594.18264	1391.26904	631.92785
NIR1	148	1	1664.16244	584.44194	1309.64467	614.88162
NIR1	149	0	1844.46701	472.42390	1887.10660	507.73393
NIR1	149	1	1821.31980	471.20631	1850.55838	502.86359
NIR1	150	0	1695.83756	607.57610	1699.49239	648.97407
NIR1	150	1	1656.85279	596.61781	1656.85279	638.01578
NIR1	151	0	277.76650	491.90530	268.02030	513.82187
NIR1	151	1	320.40609	489.47012	303.35025	515.03946
NIR1	152	0	353.29949	484.59977	454.41624	506.51635
NIR1	153	0	1536.24365	491.90530	1608.12183	523.56257
NIR1	154	0	1834.72081	746.38106	1667.81726	801.17249
NIR1	155	0	1630.05076	735.42277	1699.49239	787.77903
NIR1	155	1	1591.06599	742.72830	1653.19797	793.86697
NIR1	156	0	387.41117	646.53890	8.52792	648.97407
NIR1	157	0	852.79188	908.32018	367.91878	909.53777
NIR1	157	1	917.36041	901.01466	417.86802	904.66742
NIR1	158	0	824.77157	799.95490	316.75127	804.82525
NIR1	158	1	886.90355	801.17249	366.70051	808.47802
NIR1	159	0	258.27411	634.36302	165.68528	642.88613
NIR1	160	0	1467.58621	458.47900	1498.23755	491.57775
NIR1	160	1	1427.12644	446.22020	1451.64751	476.86720
NIR1	161	0	1392.79693	802.95119	1012.72031	838.50170
NIR1	161	1	1445.51724	816.43587	1051.95402	858.11578
NIR1	162	0	1667.43295	609.26220	1459.00383	647.26447
NIR1	162	1	1640.45977	620.29512	1429.57854	657.07151
NIR1	163	0	774.86590	777.20772	12.26054	774.75596
NIR1	164	0	839.32184	848.48468	152.91188	839.44154
NIR1	164	1	887.82759	870.40522	166.70498	867.38252
NIR1	165	0	1159.84674	1054.25653	163.06513	1049.35301
NIR1	166	0	1775.32567	438.86493	1826.81992	469.51192
NIR1	167	0	1910.19157	562.67877	1781.45594	605.58456
NIR1	168	0	1482.29885	909.60272	744.21456	941.47560
NIR1	168	1	1543.60153	931.66856	789.57854	965.99319
NIR1	169	0	1896.70498	745.33485	1451.64751	798.04767
NIR1	169	1	1829.27203	789.46652	1397.70115	842.17934
NIR1	170	0	1867.27969	501.38479	1740.99617	536.93530
NIR1	171	0	1878.31418	704.88082	1497.01149	756.36776
NIR1	171	1	1824.36782	735.52781	1430.80460	785.78888
NIR1	172	0	1162.29885	1051.80477	123.83142	1043.22361
NIR1	172	1	1264.06130	1072.64472	192.49042	1070.19296
NIR1	173	0	1071.57088	633.77980	720.91954	658.29739
NIR1	173	1	1004.13793	653.39387	663.29502	674.23383
NIR1	174	0	1368.27586	641.13507	1185.59387	674.23383
NIR1	174	1	1311.87739	635.00568	1127.96935	661.97503
NIR1	175	0	1791.26437	908.37684	1042.14559	957.41203
NIR1	175	1	1869.73180	948.83087	1094.86590	1007.67310
NIR1	176	0	1788.81226	787.01476	1352.33716	836.04994
NIR1	177	0	1646.59004	845.85698	1156.16858	892.44041
NIR1	178	0	1322.91188	913.28036	562.75862	934.12032
NIR1	178	1	1420.99617	937.79796	617.93103	962.31555
NIR1	179	0	1530.11494	999.09194	747.89272	1032.19069
NIR1	179	1	1671.11111	935.34620	847.20307	970.89671
NIR1	180	0	1140.22989	813.98411	437.70115	833.59818
NIR1	180	1	1229.73180	837.27582	483.06513	849.53462
NIR1	181	0	1412.41379	1040.77185	616.70498	1060.38593
NIR1	182	0	1883.21839	601.90692	1818.23755	647.26447
NIR1	182	1	1839.08046	605.58456	1780.22989	650.94211
NIR1	183	0	321.22605	622.74688	191.26437	636.23156
NIR1	183	1	388.65900	620.29512	250.11494	628.87628
NIR1	184	0	1794.94253	518.54711	1739.77011	554.09762
NIR1	184	1	1745.90038	523.45062	1676.01533	559.00114
NIR1	185	0	126.28352	438.86493	61.30268	458.47900
