OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TiIR3	531	TiIR3_L461.avi	89285	TiIR3_R462.avi	86545	24.82622	6	0.88755	-1010.80703	-282.58030	-3372.95668	3.91635	1.75585	12.54351	0.42875	3532.48061	17.37121	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	533	TiIR3_L461.avi	89381	TiIR3_R462.avi	86641	24.85291	6	0.91425	-2465.85400	446.25793	-7636.04276	20.59004	5.22548	63.74781	2.96123	8036.71147	18.11510	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	534	TiIR3_L461.avi	89381	TiIR3_R462.avi	86641	24.85291	6	0.91425	-2245.46724	313.36131	-6821.42243	16.79681	3.93097	50.97560	2.57041	7188.33238	18.34453	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	535	TiIR3_L461.avi	89463	TiIR3_R462.avi	86723	24.87571	6	0.93705	275.01350	-315.32689	-1357.03600	0.71341	0.75191	2.07918	1.42724	1420.07400	17.37236	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	537	TiIR3_L461.avi	89503	TiIR3_R462.avi	86763	24.88683	6	0.94817	-784.42853	-143.90302	-1744.54677	1.64217	0.80998	3.45911	0.14250	1918.19697	24.62566	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	543	TiIR3_L461.avi	89681	TiIR3_R462.avi	86941	24.93633	6	0.99766	1696.15002	310.29504	-7253.56971	13.43530	4.14603	56.72321	2.05134	7455.70127	13.31927	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	544	TiIR3_L461.avi	89681	TiIR3_R462.avi	86941	24.93633	6	0.99766	2425.27450	170.57318	-9379.34964	24.62563	4.62825	95.00740	1.19834	9689.33699	14.51342	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	553	TiIR3_L461.avi	89880	TiIR3_R462.avi	87140	24.99166	6	1.05300	-45.78547	-427.39816	-1329.95996	0.60938	0.84696	1.99649	0.15570	1397.69774	18.22150	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	554	TiIR3_L461.avi	89894	TiIR3_R462.avi	87154	24.99555	6	1.05689	-722.04554	-373.02165	-1993.71620	1.75707	1.18791	4.47828	1.46899	2152.99773	22.32255	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	555	TiIR3_L461.avi	89894	TiIR3_R462.avi	87154	24.99555	6	1.05689	-939.56151	-439.50558	-2614.74776	2.86454	1.68084	7.65174	2.69115	2812.97829	21.77245	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	556	TiIR3_L461.avi	89895	TiIR3_R462.avi	87155	24.99583	6	1.05717	-363.28316	-405.98593	-1452.94924	0.84709	0.90552	2.38509	1.04850	1551.72830	20.78766	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR3	557	TiIR3_L461.avi	89899	TiIR3_R462.avi	87159	24.99694	6	1.05828	-760.43567	-398.57559	-2323.20781	2.13016	1.41827	6.03255	2.21752	2476.77601	20.42901	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	561	TiIR3_L461.avi	90129	TiIR3_R462.avi	87389	25.06089	6	1.12223	-493.38820	-345.87913	-1411.07385	0.95659	0.82104	2.26146	2.00475	1534.33819	23.30381	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	562	TiIR3_L461.avi	90182	TiIR3_R462.avi	87442	25.07563	6	1.13697	1049.73190	490.85665	-7198.48245	8.52430	5.10221	55.29882	7.01495	7291.16087	9.01720	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	564	TiIR3_L461.avi	90201	TiIR3_R462.avi	87461	25.08091	6	1.14225	-1019.45284	258.56142	-9268.96344	10.71960	5.00260	91.32703	16.10878	9328.44153	6.40388	Acanthuridae		sp9		1	AD	Passing			
TiIR3	565	TiIR3_L461.avi	90201	TiIR3_R462.avi	87461	25.08091	6	1.14225	-877.18184	406.18269	-9441.90757	9.61129	6.11024	94.63402	0.63848	9491.26182	5.72130	Acanthuridae		sp9		1	AD	Passing			
TiIR3	568	TiIR3_L461.avi	90246	TiIR3_R462.avi	87506	25.09343	6	1.15477	370.36932	-350.44758	-1187.62027	0.69309	0.69512	1.60500	0.11609	1292.45071	23.45138	Labridae	Halichoeres	ornatissimus	37384119	1	AD	Passing			
TiIR3	570	TiIR3_L461.avi	90286	TiIR3_R462.avi	87546	25.10455	6	1.16589	386.49666	365.89608	-9852.89137	5.79988	6.07689	102.72765	1.82944	9867.25534	2.88608	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	571	TiIR3_L461.avi	90303	TiIR3_R462.avi	87563	25.10928	6	1.17062	12.10383	-312.58048	-1453.00343	0.65554	0.79603	2.35622	0.16407	1486.29473	12.46184	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	572	TiIR3_L461.avi	90360	TiIR3_R462.avi	87620	25.12513	6	1.18646	-598.73578	841.85883	-7925.79265	6.03664	8.17024	66.70494	1.35028	7992.83429	7.17384	Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TiIR3	574	TiIR3_L461.avi	90396	TiIR3_R462.avi	87656	25.13514	6	1.19647	-1897.86344	86.74895	-4111.23341	8.70679	1.85466	18.96533	3.74665	4528.97904	24.78974	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR3	575	TiIR3_L461.avi	90397	TiIR3_R462.avi	87657	25.13541	6	1.19675	-763.32355	547.44779	-9195.29790	8.36968	7.02680	89.71180	6.46838	9243.15235	5.65640	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	576	TiIR3_L461.avi	90397	TiIR3_R462.avi	87657	25.13541	6	1.19675	-849.70804	448.77017	-7931.62200	7.86639	5.35439	66.92044	4.13174	7989.61989	6.76758	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing			
TiIR3	577	TiIR3_L461.avi	90397	TiIR3_R462.avi	87657	25.13541	6	1.19675	-929.57855	579.50532	-8988.82443	9.60515	7.12201	85.85837	0.04833	9055.32481	6.78795	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIR3	579	TiIR3_L461.avi	90459	TiIR3_R462.avi	87719	25.15265	6	1.21399	1042.46498	539.13047	-9749.96156	11.46347	7.41627	100.91964	10.86691	9820.34344	6.72599	Unknown	Unknown	sp9		1	AD	Passing			
TiIR3	580	TiIR3_L461.avi	90477	TiIR3_R462.avi	87737	25.15766	6	1.21900	-1459.15788	391.04196	-5531.34478	8.93642	3.46415	33.25390	0.71905	5733.91931	15.19741	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
