OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NOL3S	273	1	1131.29904	361.01143	1148.89389	383.06857
NOL3S	274	0	1360.57556	348.28000	1313.55305	371.66857
NOL3S	274	1	1401.93891	348.69143	1358.82637	371.05143
NOL3S	275	0	1456.47267	351.57143	1422.62058	373.72571
NOL3S	275	1	1515.53376	350.95429	1484.76849	371.46286
NOL3S	276	0	1800.43730	380.69143	1758.25080	401.25143
NOL3S	276	1	1868.96463	376.37143	1825.33762	400.63429
NOL3S	277	0	215.10883	647.50853	159.79513	654.88055
NOL3S	278	0	236.00512	602.04778	191.75416	610.64846
NOL3S	279	0	199.12932	636.45051	159.79513	643.82253
NOL3S	280	0	152.41997	635.22184	116.77337	640.13652
NOL3S	281	0	1734.69142	617.66553	1714.16005	658.77474
NOL3S	281	1	1665.65173	591.04437	1640.20359	629.08191
NOL3S	282	0	291.39550	714.65143	197.55627	715.88571
NOL3S	282	1	333.37621	719.58857	255.58842	722.05714
NOL3S	283	0	806.54382	406.15385	800.64706	429.34615
NOL3S	283	1	853.21849	398.07692	849.05042	421.84615
NOL3S	284	0	272.33291	659.66894	148.73239	663.48123
NOL3S	284	1	322.32010	670.72696	190.52497	668.39590
NOL3S	285	0	271.92318	672.16041	149.14213	677.07850
NOL3S	285	1	311.46223	683.01365	191.54930	676.66894
NOL3S	286	0	1191.87324	639.49147	1144.31242	666.62457
NOL3S	286	1	1221.06658	652.18771	1159.37004	685.15700
NOL3S	287	0	1479.82714	792.39249	1312.42894	832.40956
NOL3S	287	1	1368.17542	774.98635	1215.93726	811.93174
NOL3S	288	0	1170.19206	586.07509	1154.21255	619.24915
NOL3S	289	0	387.97428	362.60571	426.66559	386.15429
NOL3S	289	1	437.77492	359.72571	470.08682	382.45143
NOL3S	290	0	1198.46351	538.15700	1225.50576	568.87372
NOL3S	291	0	440.34727	347.77714	437.90675	372.30286
NOL3S	291	1	492.20579	343.04571	487.91318	367.36571
NOL3S	292	0	1543.98071	503.15429	1317.22508	529.75429
NOL3S	292	1	1627.73633	506.24000	1400.36334	533.45714
NOL3S	293	0	1546.90032	366.27429	1477.49196	386.89714
NOL3S	293	1	1610.28296	370.38857	1536.96463	391.42286
NOL3S	294	0	387.00896	801.23549	49.37260	790.42662
NOL3S	294	1	482.06658	818.84642	130.70423	810.29010
NOL3S	295	0	1815.92830	838.09215	1527.88604	893.39249
NOL3S	295	1	1747.29834	797.34130	1485.06914	847.31741
NOL3S	296	0	207.83611	714.08874	113.01536	719.77474
NOL3S	296	1	308.01536	721.25597	206.02433	724.48464
NOL3S	297	0	258.77081	782.94539	145.97183	774.17406
NOL3S	297	1	351.16517	791.95563	213.37260	798.74744
NOL3S	298	0	1020.23047	722.45734	844.45583	748.25939
NOL3S	299	0	676.29193	1048.25939	419.19718	1039.45392
NOL3S	299	1	745.12676	1031.67235	490.08067	1027.98635
NOL3S	300	0	876.06109	668.58514	503.12862	681.45943
NOL3S	300	1	991.50804	656.46171	623.51447	670.57943
NOL3S	301	0	1539.89711	421.34743	1416.05788	442.16000
NOL3S	301	1	1617.37621	415.59657	1481.65273	435.32114
NOL3S	302	0	1776.79100	389.01029	1654.39550	399.59657
NOL3S	302	1	1854.11576	388.38857	1719.99035	407.83429
NOL3S	303	0	1452.68167	312.63200	1304.69775	333.09257
NOL3S	303	1	1515.65273	298.33257	1363.34727	313.81943
NOL3S	304	0	1744.88103	396.31543	1695.90032	418.60571
NOL3S	304	1	1815.10611	381.86057	1764.73633	403.68457
NOL3S	305	0	901.55954	789.81229	856.68758	814.38908
NOL3S	305	1	860.99616	765.44369	832.10371	788.38225
NOL3S	306	0	392.88860	539.45051	494.85403	559.62799
NOL3S	307	0	271.65173	679.45392	363.84123	689.28328
NOL3S	308	0	981.25352	809.13424	959.79513	831.07395
NOL3S	308	1	932.54673	784.06940	905.55698	813.74516
NOL3S	309	0	1019.11780	829.66553	959.02049	855.22184
NOL3S	310	0	946.86172	769.65529	878.94494	800.21843
NOL3S	310	1	887.24584	753.68259	827.93342	776.46416
NOL3S	311	0	876.34059	772.99317	823.38924	791.22184
NOL3S	311	1	847.86428	746.57679	783.03073	757.84300
NOL3S	312	0	431.00512	677.74175	473.38540	692.19454
NOL3S	313	0	430.97439	621.30375	546.42510	635.27759
NOL3S	314	0	408.23431	632.28896	509.70294	649.20250
NOL3S	315	0	384.87964	634.76451	481.84379	649.96587
NOL3S	316	0	326.96543	615.56314	354.67478	626.23208
NOL3S	317	0	61.30602	697.59499	96.95262	699.64391
NOL3S	318	0	95.87708	624.16382	129.06530	632.76451
NOL3S	318	1	151.19078	630.30717	179.46223	636.45051
NOL3S	319	0	965.69014	875.91809	688.15493	893.82480
NOL3S	319	1	886.30474	864.96246	615.32522	875.41297
NOL3S	320	0	1479.94878	633.99317	1409.88476	670.85324
NOL3S	321	0	1468.12292	804.96815	1081.31626	841.40159
NOL3S	321	1	1356.26633	829.72355	963.62100	857.80205
NOL3S	322	0	302.47631	792.12628	131.94110	782.81684
NOL3S	322	1	388.51985	787.48464	207.53649	785.91126
NOL3S	323	0	715.09347	1044.87827	379.56210	1043.64050
NOL3S	323	1	782.69910	1003.25825	447.78233	1003.10353
NOL3S	324	0	753.22151	923.30034	514.10883	927.33106
NOL3S	324	1	788.56082	881.52560	557.74520	888.49602
NOL3S	325	0	266.31242	934.74175	50.85787	917.32651
NOL3S	325	1	315.94110	925.45848	97.72087	909.74516
NOL3S	326	0	783.78457	427.12457	840.81350	453.18629
NOL3S	327	0	887.54019	443.67886	937.75241	467.65829
NOL3S	328	0	962.42125	690.77929	854.90269	710.73038
NOL3S	328	1	1057.37644	683.35267	945.24840	707.01706
NOL3S	329	0	776.85019	710.17065	719.07810	732.28669
NOL3S	330	0	919.86684	853.05461	751.79898	871.53015
NOL3S	330	1	997.45967	849.18658	820.63380	869.98294
NOL3S	331	0	1666.11396	667.94425	1420.94366	712.65074
NOL3S	331	1	1600.50576	707.39818	1332.13444	745.14221
NOL3S	332	0	1213.21383	801.09215	1046.04353	831.80887
NOL3S	333	0	1268.52753	755.63140	1141.92061	791.26280
NOL3S	334	0	1182.48399	786.34812	1028.83483	817.06485
NOL3S	335	0	1176.33803	753.17406	1042.35595	785.11945
NOL3S	336	0	1180.02561	738.43003	1050.96031	771.60410
NOL3S	337	0	1369.32138	734.74403	1268.52753	772.83276
NOL3S	338	0	1170.19206	717.54266	1063.25224	747.03072
NOL3S	339	0	1164.04609	701.56997	1048.50192	726.14334
NOL3S	340	0	1184.94238	690.51195	1079.23175	721.22867
NOL3S	341	0	1192.31754	704.02730	1084.14853	738.43003
NOL3S	342	0	1107.48399	677.64733	988.57746	702.52673
NOL3S	342	1	1144.51344	659.08077	1041.74008	689.06598
NOL3S	343	0	1477.49040	769.14676	1559.84635	817.06485
NOL3S	344	0	1315.23688	759.31741	1209.52625	796.17747
NOL3S	345	0	1494.63380	740.11490	1207.63124	778.53015
NOL3S	345	1	1405.51729	751.56428	1100.23047	785.02844
NOL3S	346	0	1522.62484	904.17065	1339.39181	957.39818
NOL3S	346	1	1432.89373	919.33333	1232.91293	964.97952
NOL3S	347	0	1450.44814	629.07850	1463.96927	668.39590
NOL3S	348	0	1506.99104	686.82594	1482.40717	732.28669
NOL3S	349	0	1499.61588	658.56655	1492.24072	695.42662
NOL3S	350	0	1479.94878	619.24915	1550.01280	662.25256
NOL3S	351	0	1497.15749	643.82253	1620.07682	689.28328
NOL3S	352	0	1241.48528	592.21843	1298.02817	630.30717
NOL3S	353	0	1652.88604	907.63936	1525.35467	963.13424
NOL3S	353	1	1605.56210	908.87713	1471.27017	966.38339
NOL3S	354	0	1637.45070	956.83959	1515.58387	1023.68146
NOL3S	354	1	1602.41869	957.14903	1480.09091	1018.26621
NOL3S	355	0	877.72087	617.87713	807.32522	637.92264
NOL3S	355	1	955.31370	627.16041	877.23560	649.68146
NOL3S	356	0	65.14725	495.17065	41.58771	510.58020
NOL3S	356	1	55.92830	447.04778	33.59795	463.89078
NOL3S	357	0	1039.77593	909.66212	60.23047	894.47440
NOL3S	357	1	1263.89885	922.35836	229.24456	922.32423
NOL3S	358	0	1165.87324	836.53925	724.05634	855.17065
NOL3S	358	1	1055.04097	851.89761	620.39437	865.20478
NOL3S	359	0	1900.33291	817.82594	1724.55826	878.86348
NOL3S	359	1	1788.98848	798.47440	1613.42382	851.46075
NOL3S	360	0	1527.27273	905.52901	1234.95903	950.98976
NOL3S	360	1	1505.14725	941.77474	1181.48912	987.23549
NOL3S	361	0	1775.56978	786.24915	1487.93854	836.10922
NOL3S	361	1	1730.08963	816.35154	1412.95775	866.82594
NOL3S	362	0	1853.17286	914.27645	1557.43278	978.63823
NOL3S	362	1	1783.82586	905.67577	1470.05762	967.27304
NOL3S	363	0	1873.29065	831.80887	1641.58771	891.39932
NOL3S	363	1	1905.86428	857.61092	1655.10883	927.03072
NOL3S	364	0	1879.43662	815.83618	1695.05762	874.81229
NOL3S	364	1	1905.24968	846.55290	1714.72471	912.90102
NOL3S	365	0	1860.99872	811.53584	1649.57746	867.44027
NOL3S	365	1	1891.11396	852.08191	1675.39052	909.21502
NOL3S	366	0	1380.38412	559.04437	1454.13572	590.98976
NOL3S	367	0	1492.85531	685.41980	1236.20743	719.62116
NOL3S	367	1	1573.98207	687.87713	1299.51088	725.15017
NOL3S	368	0	1742.66197	765.51877	1535.90525	813.91126
NOL3S	368	1	1652.11140	753.12969	1450.37388	797.01706
NOL3S	369	0	1813.26504	962.63481	1648.58259	1028.80546
NOL3S	369	1	1889.67990	974.92150	1719.46607	1054.19795
NOL3S	370	0	1558.27529	861.07509	1327.72343	908.91809
NOL3S	370	1	1634.17798	859.84642	1394.71447	910.14676
NOL3S	371	0	1421.72855	845.15358	1200.88476	885.16724
NOL3S	371	1	1497.63124	864.50512	1271.25608	908.20478
NOL3S	372	0	1410.56722	896.86689	1165.32778	938.59727
NOL3S	372	1	1468.64661	888.88055	1232.31882	933.68259
NOL3S	373	0	1437.25480	920.31058	1186.87452	964.19795
NOL3S	373	1	1496.56338	925.83959	1248.02689	977.40614
NOL3S	374	0	1471.97951	908.33106	1210.53649	953.44710
NOL3S	374	1	1552.79898	920.92491	1286.13188	971.26280
NOL3S	375	0	1519.55186	872.07509	1279.48912	921.15358
NOL3S	375	1	1582.85531	872.07509	1340.02689	919.92491
NOL3S	376	0	1391.24968	855.30375	1167.68758	889.85324
NOL3S	376	1	1447.79257	858.98976	1219.62100	912.89078
NOL3S	377	0	1335.56722	857.01024	1123.86428	892.01024
NOL3S	377	1	1383.81306	876.97611	1164.42766	926.10580
NOL3S	378	0	1466.57746	832.54608	1264.83995	878.49829
NOL3S	378	1	1536.02689	842.68259	1317.69526	890.78498
NOL3S	379	0	1879.43662	407.91809	1714.72471	430.03413
NOL3S	380	0	1331.62868	446.63481	1355.49680	475.46416
NOL3S	381	0	295.38156	583.23549	376.10371	597.87031
NOL3S	381	1	342.70551	569.72014	412.97951	580.05461
NOL3S	382	0	1477.16261	792.26962	1496.44046	838.89761
NOL3S	382	1	1541.08067	779.57338	1556.05634	827.22526
NOL3S	383	0	1858.54033	675.76792	1905.24968	710.17065
NOL3S	384	0	494.55186	748.39249	531.65941	758.01706
NOL3S	384	1	544.33419	749.21160	573.24712	762.31741
NOL3S	385	0	459.63508	721.16382	533.53777	734.50853
NOL3S	385	1	503.88604	726.89761	573.48656	736.55631
NOL3S	386	0	1410.08963	735.94539	1439.09987	774.57338
NOL3S	386	1	1469.50064	728.57338	1503.22279	768.43003
NOL3S	387	0	1359.44430	715.56997	1367.57618	747.69283
NOL3S	387	1	1419.67478	704.71672	1423.70935	744.41638
NOL3S	388	0	558.64917	599.46758	632.13828	621.45051
NOL3S	388	1	610.88988	603.56314	677.00384	621.24573
NOL3S	389	0	656.10499	698.05461	255.85915	701.35495
NOL3S	389	1	541.17542	726.92833	94.62996	729.61433
NOL3S	390	0	322.46607	509.94198	101.40845	518.19795
NOL3S	390	1	272.27401	490.89761	17.61844	502.22526
NOL3S	391	0	682.92061	427.41638	494.48015	447.40273
NOL3S	391	1	620.84635	421.68259	416.22151	441.46416
NOL3S	392	0	530.08323	603.12969	563.69398	619.60751
NOL3S	392	1	586.83099	601.69625	612.65685	618.78840
NOL3S	393	0	1449.63508	669.48805	1494.50960	707.94539
NOL3S	393	1	1500.64661	672.35495	1549.00384	711.63140
NOL3S	394	0	598.10755	634.07850	591.57618	647.92150
NOL3S	394	1	633.75416	633.87372	616.36492	650.78840
NOL3S	395	0	1644.24328	680.64505	1670.69142	724.92150
NOL3S	395	1	1591.79770	681.25939	1615.99232	725.53584
NOL3S	396	0	1601.05890	594.86007	1678.35723	634.07850
NOL3S	397	0	1406.11780	650.18430	1295.11780	682.52218
NOL3S	397	1	1458.15365	643.01706	1335.88604	678.01706
NOL3S	398	0	325.59667	590.43003	383.95775	604.38225
NOL3S	398	1	376.19846	611.31741	427.18438	623.83618
NOL3S	399	0	271.08963	633.05461	302.80026	649.41297
NOL3S	399	1	347.50448	629.98294	372.45455	645.31741
NOL3S	400	0	1608.42125	786.44710	734.15749	814.01365
NOL3S	400	1	1481.40461	738.52901	609.18950	759.13311
NOL3S	401	0	1596.36876	683.84642	868.03201	707.90785
NOL3S	401	1	1508.89117	692.24232	782.19334	714.66553
NOL3S	402	0	430.83355	447.42662	135.62100	466.05461
NOL3S	402	1	310.98720	471.18089	7.78489	488.17065
NOL3S	403	0	570.39181	735.81229	537.93342	746.64164
NOL3S	403	1	624.68118	714.72014	585.05250	722.88737
NOL3S	404	0	582.17286	849.85666	468.51344	854.29693
NOL3S	404	1	663.09475	866.85324	533.45583	873.95563
NOL3S	405	0	1247.04866	821.40614	1141.87196	857.79863
NOL3S	405	1	1233.93726	851.09898	1108.68374	883.19113
NOL3S	406	0	1736.60819	352.65529	1631.58771	370.04096
NOL3S	406	1	1688.66965	349.37884	1574.02049	365.74061
NOL3S	407	0	343.99616	832.66894	245.77721	828.16382
NOL3S	407	1	411.60179	839.63140	296.78873	837.17406
NOL3S	408	0	1090.66965	793.89761	1000.09731	821.08874
NOL3S	408	1	1134.71575	824.00000	1025.29577	854.26280
NOL3S	409	0	575.69142	581.42662	656.91677	597.01706
NOL3S	409	1	539.63508	573.84983	621.67990	589.84983
NOL3S	410	0	836.79513	582.43003	882.72599	605.69283
NOL3S	410	1	884.32394	598.40273	925.33803	622.68942
NOL3S	411	0	1232.21895	596.65529	1292.97951	626.69283
NOL3S	411	1	1195.95775	592.55973	1252.62100	622.18771
NOL3S	412	0	1439.39309	594.18771	1483.96543	626.92491
NOL3S	412	1	1412.76056	610.16041	1450.36748	649.45051
NOL3S	413	0	1455.95903	660.99659	1449.61460	699.69283
NOL3S	413	1	1397.36748	668.16382	1383.03329	704.19795
NOL3S	414	0	1197.51088	628.05461	1268.19206	659.60410
NOL3S	414	1	1159.61076	630.71672	1227.01408	661.85666
NOL3S	415	0	1697.76056	582.40614	1740.18054	619.23549
NOL3S	416	0	1362.15366	442.42308	1439.58824	470.15385
NOL3S	416	1	1336.22329	445.88462	1403.86194	474.76923
NOL3S	417	0	494.01024	689.34130	438.30858	699.25597
NOL3S	417	1	528.01793	669.47782	480.51088	678.98294
NOL3S	418	0	428.84123	465.19795	377.08451	482.00341
NOL3S	418	1	358.16261	463.96928	314.60051	482.41297
NOL3S	419	0	1830.26889	581.16041	1879.43662	624.16382
NOL3S	420	0	1873.29065	599.59044	1906.47887	643.82253
NOL3S	421	0	1859.76953	562.73038	1879.43662	602.04778
NOL3S	422	0	1889.27017	549.21502	1879.43662	588.53242
NOL3S	423	0	1900.33291	561.50171	1907.70807	602.04778
NOL3S	424	0	1912.62484	573.78840	1913.85403	621.70648
NOL3S	425	0	1910.16645	589.76109	1912.62484	629.07850
NOL3S	426	0	1849.93598	575.01706	1874.51985	613.10580
NOL3S	427	0	1361.19206	569.78498	1310.49552	598.50853
NOL3S	427	1	1284.77721	553.60751	1225.47631	583.55973
NOL3S	428	0	1802.04609	597.61775	1714.42125	637.30717
NOL3S	428	1	1730.75288	592.90785	1625.71447	628.70648
NOL3S	429	0	1862.22791	582.06485	1790.26120	621.42662
NOL3S	429	1	1792.77849	581.04096	1725.72855	617.94539
NOL3S	430	0	77.43918	501.29693	6.14597	514.81229
NOL3S	431	0	1073.58643	727.87372	883.45070	752.22184
NOL3S	431	1	1151.43534	712.92491	959.66069	741.77816
NOL3S	432	0	1798.84095	432.49428	1792.65937	453.50114
NOL3S	433	0	1718.48036	448.55835	1770.40567	478.21510
NOL3S	434	0	1192.09272	912.09611	92.54218	904.41190
NOL3S	434	1	1451.39987	900.88330	270.98390	906.88330
NOL3S	435	0	1208.68513	858.03661	959.37090	892.64989
NOL3S	435	1	1258.13780	831.05721	1011.91436	864.84668
NOL3S	436	0	1620.90019	754.11899	1414.78042	797.50343
NOL3S	436	1	1528.38249	740.11442	1316.69929	780.82151
NOL3S	437	0	1146.48036	789.11442	922.64327	818.94279
NOL3S	437	1	1225.60464	790.35011	998.05860	816.26545
NOL3S	438	0	1115.16355	820.97254	876.28139	851.48284
NOL3S	438	1	1160.49517	817.67735	902.45010	841.18535
NOL3S	439	0	987.98326	790.50572	775.03799	815.38444
NOL3S	439	1	1070.81648	777.32494	859.51964	798.90847
NOL3S	440	0	867.89440	734.00458	656.56986	742.79176
NOL3S	440	1	908.78171	791.00229	679.85383	799.42792
NOL3S	441	0	1352.72827	867.08696	1075.67482	902.81922
NOL3S	441	1	1443.59755	887.47597	1164.68963	929.38673
NOL3S	442	0	1508.51964	766.32494	1159.13715	801.51259
NOL3S	442	1	1590.42563	778.68192	1230.22537	823.44622
NOL3S	443	0	1526.59305	678.73227	1332.84610	714.20366
NOL3S	443	1	1576.04572	674.71625	1392.49839	712.65904
NOL3S	444	0	1302.86413	721.49657	1025.55441	746.76430
NOL3S	444	1	1340.26272	732.30892	1051.20798	760.97483
NOL3S	445	0	1666.24598	963.53547	1138.86735	1015.12586
NOL3S	445	1	1762.67869	956.43021	1244.57244	1016.36156
NOL3S	446	0	1471.95557	775.28375	1100.28010	810.04805
NOL3S	446	1	1423.73921	778.37300	1041.24598	810.66590
NOL3S	447	0	1739.49775	745.81236	1437.09981	788.93364
NOL3S	447	1	1675.51835	722.02517	1378.06568	763.91076
NOL3S	448	0	464.00515	441.70023	518.61751	464.73455
NOL3S	448	1	408.78300	445.20137	464.21958	468.02975
NOL3S	449	0	521.32196	456.58810	592.83065	480.35469
NOL3S	450	0	182.24855	443.21281	250.73406	465.38673
NOL3S	451	0	736.84482	486.86499	785.06117	512.81465
NOL3S	452	0	328.86027	357.11670	436.41983	380.59497
NOL3S	453	0	215.30328	315.81693	230.92144	346.62243
NOL3S	453	1	253.62910	328.17391	259.97489	358.56751
NOL3S	454	0	207.38120	303.38673	296.67225	333.37757
NOL3S	455	0	6.18158	176.70481	50.68899	218.71854
NOL3S	456	0	1509.54282	514.05034	1603.50290	551.12128
NOL3S	457	0	605.00515	764.14874	285.87830	761.88330
NOL3S	457	1	552.04958	751.17391	240.34063	750.14416
NOL3S	458	0	419.88667	431.24256	381.84353	451.94279
NOL3S	458	1	480.26014	423.21053	443.04121	443.29291
NOL3S	459	0	1514.25435	597.64531	1604.59305	637.11670
NOL3S	460	0	590.99807	805.71854	118.89247	802.94279
NOL3S	460	1	554.73278	783.68192	63.67032	777.40503
NOL3S	461	0	532.85254	882.28833	39.56214	867.45995
NOL3S	462	0	1406.20541	722.93822	1305.51964	757.76201
NOL3S	462	1	1353.86800	743.12128	1246.38249	778.35698
NOL3S	463	0	1478.11784	727.05721	1380.93496	767.85355
NOL3S	463	1	1444.53123	747.44622	1340.13651	784.74142
NOL3S	464	0	1587.24147	730.44165	1486.92595	774.19908
NOL3S	464	1	1554.68513	749.80092	1439.73986	790.26316
NOL3S	465	0	1668.63232	723.43936	1583.35866	767.81465
NOL3S	465	1	1649.67547	748.35927	1545.03284	791.08696
NOL3S	466	0	1665.88538	759.84897	1551.79910	806.08924
NOL3S	466	1	1627.14746	755.11213	1500.07985	802.38215
NOL3S	467	0	1754.11462	726.49657	1689.34514	777.82151
NOL3S	467	1	1734.53960	742.76659	1654.11011	792.44394
NOL3S	468	0	1807.08307	683.43936	1819.85834	736.47597
NOL3S	468	1	1780.29620	703.82838	1782.76883	741.41876
NOL3S	469	0	1695.47199	551.47140	1696.61880	584.34325
NOL3S	469	1	1651.78880	545.91076	1644.28139	581.04805
NOL3S	470	0	928.47392	541.23570	949.96458	570.32265
NOL3S	470	1	879.02125	553.59268	896.18480	576.29519
NOL3S	471	0	688.31616	643.00000	688.07276	659.91076
NOL3S	471	1	742.30200	651.03204	731.34385	669.79634
NOL3S	472	0	177.90084	694.20137	251.18931	699.56293
NOL3S	472	1	226.32325	704.08696	292.39987	710.06636
NOL3S	473	0	1120.58983	667.71396	1049.29878	699.38215
NOL3S	473	1	1200.33226	692.63387	1120.18094	718.94737
NOL3S	474	0	561.87959	652.91304	471.70380	661.47140
NOL3S	474	1	605.15068	630.25858	521.15647	646.23112
NOL3S	475	0	759.78042	693.40503	602.77914	709.20366
NOL3S	475	1	661.49324	722.23799	496.04379	733.91762
NOL3S	476	0	565.07985	766.62014	360.53059	773.43936
NOL3S	476	1	623.18674	743.55378	420.69800	751.60870
NOL3S	477	0	1619.83387	662.67963	1586.13200	703.56064
NOL3S	477	1	1568.11462	641.87872	1531.52801	680.08238
NOL3S	478	0	902.05860	1009.77117	579.56729	1018.00915
NOL3S	478	1	836.32775	1016.15561	504.35802	1019.45080
NOL3S	479	0	1018.22988	698.41419	1026.63039	728.53318
NOL3S	480	0	1327.86091	575.14874	1372.17643	608.29748
NOL3S	481	0	1394.84482	635.33410	1285.39408	668.35698
NOL3S	481	1	1488.18674	595.58581	1375.43915	627.37300
NOL3S	482	0	1462.56278	627.73455	1416.81906	668.51259
NOL3S	483	0	1040.37798	1029.95423	587.94720	1039.22197
NOL3S	483	1	1135.78042	1021.51030	702.51256	1031.60183
NOL3S	484	0	500.30457	1038.19222	22.25370	1016.77346
NOL3S	484	1	577.78042	1041.07551	89.63297	1022.33410
NOL3S	485	0	642.02254	975.79405	134.96458	961.14645
NOL3S	485	1	589.68513	1002.56751	46.77399	982.35927
NOL3S	486	0	1070.94012	877.81465	641.81326	893.58810
NOL3S	486	1	1151.71281	883.58124	713.31359	907.38673
NOL3S	487	0	859.49195	962.87872	384.75853	958.78947
NOL3S	487	1	913.68384	982.03204	411.54540	990.71167
NOL3S	488	0	912.24147	965.55606	408.45460	963.73227
NOL3S	488	1	959.01545	966.58581	433.18094	974.44165
NOL3S	489	0	711.52801	986.91076	214.52801	977.91076
NOL3S	489	1	799.71861	993.50114	295.71281	987.38444
NOL3S	490	0	1272.50968	557.09174	1274.22581	583.55046
NOL3S	490	1	1308.22581	578.97248	1298.58710	606.87615
NOL3S	491	0	1720.09677	583.94037	1745.85161	621.01376
NOL3S	491	1	1678.18710	588.89450	1694.03226	628.03211
NOL3S	492	0	1596.07742	699.85780	1584.92903	746.76147
NOL3S	492	1	1529.80645	704.81193	1509.98710	744.90367
NOL3S	493	0	1631.82936	659.32265	1625.52801	700.70252
NOL3S	493	1	1560.74115	670.64989	1543.93110	710.58810
NOL3S	494	0	1775.89677	661.21101	1808.10323	707.31193
NOL3S	494	1	1753.80645	679.78899	1769.49677	731.25688
NOL3S	495	0	1484.67742	531.20183	1556.76129	564.61927
NOL3S	496	0	1799.76774	705.11009	1791.17419	749.35321
NOL3S	496	1	1734.32258	725.33945	1704.05161	774.94954
NOL3S	497	0	1731.09677	684.80734	1667.92258	726.66055
NOL3S	497	1	1681.54839	705.24312	1598.55484	747.71560
NOL3S	498	0	1775.17419	706.98165	1720.30968	755.82569
NOL3S	498	1	1712.61935	729.48165	1639.17419	774.40367
NOL3S	499	0	1713.42581	659.84404	1618.40000	702.10092
NOL3S	499	1	1635.80000	637.13761	1528.18065	677.94954
NOL3S	500	0	1449.29032	550.15596	1384.80000	578.72018
NOL3S	500	1	1518.03871	513.00000	1443.63871	540.94495
NOL3S	501	0	1803.81935	460.65138	1829.78065	486.62385
NOL3S	501	1	1712.36129	449.71101	1728.00000	479.39908
NOL3S	502	0	1007.41290	579.22018	972.90968	604.53670
NOL3S	502	1	1080.08387	579.83945	1040.83226	608.04587
NOL3S	503	0	1864.46452	530.95413	1717.32258	562.79358
NOL3S	503	1	1784.15484	547.88073	1607.28387	584.05505
NOL3S	504	0	370.29032	552.25229	479.46452	570.27064
NOL3S	505	0	192.00000	542.47706	200.67097	554.86239
NOL3S	506	0	463.62581	561.39450	514.74839	578.35321
NOL3S	506	1	412.63226	549.00917	467.47097	566.38073
NOL3S	507	0	262.99355	514.28899	359.46452	533.34862
NOL3S	508	0	261.61935	597.03211	334.41290	610.63303
NOL3S	508	1	208.76774	601.57339	285.27742	613.72936
NOL3S	509	0	1002.71613	805.33486	884.37419	828.72936
NOL3S	509	1	1066.50968	799.96789	939.08387	826.04587
NOL3S	510	0	1072.31613	872.73394	866.24516	897.87156
NOL3S	510	1	1153.65806	887.18349	928.18065	916.86239
NOL3S	511	0	367.00000	887.34404	170.29677	875.43578
NOL3S	511	1	481.58065	870.21101	287.63226	864.97248
NOL3S	512	0	442.38065	684.54587	66.68387	684.82110
NOL3S	512	1	540.44516	678.76606	152.77419	679.86697
NOL3S	513	0	1644.35484	748.45872	1458.37419	792.31651
NOL3S	513	1	1713.51613	745.98165	1536.20645	792.93578
NOL3S	514	0	579.16129	632.03670	301.63226	640.08257
NOL3S	514	1	520.73548	594.67431	234.12258	603.33945
NOL3S	515	0	760.73548	664.98165	716.47742	684.07339
NOL3S	515	1	695.49677	653.42202	665.07097	672.51376
NOL3S	516	0	939.68387	689.81193	894.89677	714.44495
NOL3S	516	1	996.87097	676.80734	945.27097	699.78899
NOL3S	517	0	592.21290	575.98165	634.30323	593.57339
NOL3S	517	1	659.10323	580.93578	695.20645	601.21101
NOL3S	518	0	227.69032	556.80734	280.24516	572.72936
NOL3S	518	1	301.39355	558.66514	343.41935	577.27064
NOL3S	519	0	93.52258	650.08257	103.43226	660.11468
NOL3S	519	1	164.74839	662.88073	159.58710	666.92661
NOL3S	520	0	149.67742	652.14679	140.59355	650.20642
NOL3S	520	1	200.67097	656.68807	177.54839	663.62385
NOL3S	521	0	82.58065	728.46330	124.28387	718.23853
NOL3S	521	1	140.59355	702.04128	161.65161	701.72477
NOL3S	522	0	408.60645	742.81193	367.02581	750.10092
NOL3S	522	1	503.98710	738.68349	457.03871	746.17890
NOL3S	523	0	323.30323	579.63303	429.83226	595.73394
NOL3S	524	0	331.97419	554.86239	442.21935	574.67890
NOL3S	525	0	214.21290	552.18807	267.50323	565.87615
NOL3S	525	1	273.46452	550.94954	323.86452	567.32110
NOL3S	526	0	144.51613	320.60550	138.01935	348.34862
NOL3S	526	1	201.49677	328.03670	186.94839	354.74771
NOL3S	527	0	905.58710	743.87156	424.29677	752.15596
NOL3S	527	1	924.99355	769.46789	425.74194	776.30734
NOL3S	528	0	1507.94839	582.46330	1562.11613	620.98624
NOL3S	529	0	1160.32258	534.38532	1105.34839	561.84404
NOL3S	529	1	1186.12903	534.79817	1135.07742	558.33486
NOL3S	530	0	1116.34839	581.24312	1024.00645	604.77982
NOL3S	530	1	1155.78065	584.33945	1068.60000	610.14679
NOL3S	531	0	1199.78710	544.78899	1168.16129	571.55963
NOL3S	531	1	1221.67097	544.37615	1192.31613	571.97248
NOL3S	532	0	1139.29677	564.81193	1095.58710	590.44495
NOL3S	532	1	1165.72258	556.96789	1121.80645	582.80734
NOL3S	533	0	1151.89032	574.92661	1088.36129	600.14679
NOL3S	533	1	1183.89032	571.83028	1127.79355	597.87615
NOL3S	534	0	1181.30323	570.53670	1147.25161	597.65138
